,0.4487,4082.0313,1831.5702
34607899,2.5074,3750.0000,9402.7139
34607937,2.3754,3730.4688,8861.4385
34607976,2.3490,3833.0078,9003.8457
34608015,2.4018,3833.0078,9206.1787
34608053,2.4282,3813.4766,9259.9199
34608092,2.4018,3813.4766,9159.2686
34608130,2.5338,3808.5938,9650.1523
34608168,2.5338,3725.5859,9439.8291
34608206,2.5602,3779.2969,9675.6699
34608245,2.3754,3745.1172,8896.2344
34608284,2.4282,3750.0000,9105.7861
34608322,2.5866,3784.1797,9788.0498
34608361,2.6921,3769.5313,10148.1260
34608400,2.5338,3793.9453,9613.0371
34608439,2.5074,3793.9453,9512.9014
34608477,2.6394,3750.0000,9897.5928
34608516,2.6130,3774.4141,9862.4102
34608555,2.5074,3774.4141,9463.9287
34608592,2.4810,3808.5938,9449.1084
34608631,2.4282,3813.4766,9259.9199
34608669,2.4282,3798.8281,9224.3506
34608708,2.4810,3813.4766,9461.2227
34608747,2.4018,3813.4766,9159.2686
34608785,2.3754,3793.9453,9012.2217
34608824,2.2962,3784.1797,8689.3906
34608862,2.5074,3764.6484,9439.4424
34608901,2.5602,3803.7109,9738.1748
34608939,2.4018,3828.1250,9194.4512
34608977,2.4546,3837.8906,9420.4980
34609016,2.5866,3779.2969,9775.4199
34609054,2.5866,3784.1797,9788.0498
34609093,2.6130,3779.2969,9875.1689
34609131,2.5338,3769.5313,9551.1768
34609170,2.4546,3750.0000,9204.7607
34609208,2.6130,3784.1797,9887.9277
34609247,2.4810,3808.5938,9449.1084
34609286,2.4282,3803.7109,9236.2070
34609324,2.4282,3823.2422,9283.6328
34609362,2.4282,3813.4766,9259.9199
34609400,2.4810,3793.9453,9412.7656
34609439,2.4282,3789.0625,9200.6377
34609478,2.2962,3798.8281,8723.0273
34609516,2.4810,3784.1797,9388.5371
34609555,2.5074,3798.8281,9525.1445
34609593,2.5338,3793.9453,9613.0371
34609632,2.5602,3803.7109,9738.1748
34609670,2.6130,3779.2969,9875.1689
34609709,2.5338,3774.4141,9563.5488
34609747,2.4810,3759.7656,9327.9658
34609785,2.3226,3798.8281,8823.2920
34609824,2.2698,3808.5938,8644.9287
34609862,2.3754,3833.0078,9105.0117
34609901,2.4546,3793.9453,9312.6289
34609939,2.4810,3808.5938,9449.1084
34609978,2.4282,3803.7109,9236.2070
34610017,2.3754,3789.0625,9000.6230
34610055,2.5074,3764.6484,9439.4424
34610094,2.5074,3784.1797,9488.4150
34610131,2.5602,3769.5313,9650.6680
34610170,2.6921,3779.2969,10174.4160
34610210,2.6658,3769.5313,10048.6350
34610249,2.6130,3750.0000,9798.6172
34610288,2.5866,3769.5313,9750.1602
34610326,2.5074,3798.8281,9525.1445
34610365,2.4282,3803.7109,9236.2070
34610403,2.4810,3813.4766,9461.2227
34610442,2.5602,3803.7109,9738.1748
34610481,2.5338,3798.8281,9625.4082
34610519,2.3754,3798.8281,9023.8213
34610557,2.4546,3774.4141,9264.6875
34610595,2.4018,3784.1797,9088.9033
34610634,2.3754,3823.2422,9081.8145
34610672,2.3754,3823.2422,9081.8145
34610711,2.4546,3813.4766,9360.5713
34610750,2.5866,3793.9453,9813.3086
34610788,2.5602,3774.4141,9663.1689
34610827,2.5866,3769.5313,9750.1602
34610865,2.8241,3725.5859,10521.4770
34610905,2.8241,3764.6484,10631.7930
34610945,2.6394,3750.0000,9897.5928
34610982,2.4546,3789.0625,9300.6436
34611021,2.5074,3793.9453,9512.9014
34611059,2.4282,3789.0625,9200.6377
34611098,2.5338,3798.8281,9625.4082
34611136,2.2962,3833.0078,8801.5117
34611175,2.5338,3818.3594,9674.8965
34611214,2.4018,3798.8281,9124.0859
34611252,2.4810,3803.7109,9436.9941
34611291,2.4282,3793.9453,9212.4941
34611329,2.3490,3793.9453,8912.0869
34611367,2.4282,3789.0625,9200.6377
34611405,2.5602,3803.7109,9738.1748
34611444,2.4546,3808.5938,9348.5859
34611483,2.4018,3808.5938,9147.5410
34611521,2.4282,3823.2422,9283.6328
34611560,2.6130,3784.1797,9887.9277
34611598,2.5338,3764.6484,9538.8047
34611637,2.5602,3759.7656,9625.6670
34611676,2.7185,3750.0000,10194.5210
34611715,2.6921,3872.0703,10424.1760
34611755,2.6921,3759.7656,10121.8360
34611793,2.5602,3759.7656,9625.6670
34611832,2.5866,3779.2969,9775.4199
34611870,2.4018,3784.1797,9088.9033
34611909,2.5074,3793.9453,9512.9014
34611948,2.5074,3823.2422,9586.3604
34611986,2.2698,3833.0078,8700.3447
34612025,2.3226,3813.4766,8857.3145
34612063,2.4546,3798.8281,9324.6152
34612102,2.6658,3774.4141,10061.6500
34612142,2.4018,3789.0625,9100.6309
34612179,2.4282,3803.7109,9236.2070
34612218,2.4810,3793.9453,9412.7656
34612256,2.5074,3789.0625,9500.6582
34612295,2.5338,3789.0625,9600.6650
34612333,2.5602,3774.4141,9663.1689
34612372,2.4018,3764.6484,9041.9922
34612411,2.6658,3774.4141,10061.6500
34612450,2.5866,3784.1797,9788.0498
34612489,2.5866,3818.3594,9876.4580
34612527,2.2962,3813.4766,8756.6631
34612566,2.3226,3808.5938,8845.9736
34612603,2.4018,3784.1797,9088.9033
34612642,2.4810,3779.2969,9376.4229
34612681,2.4282,3774.4141,9165.0684
34612719,2.5602,3774.4141,9663.1689
34612758,2.6130,3793.9453,9913.4453
34612796,2.6394,3808.5938,10052.2420
34612836,2.5338,3789.0625,9600.6650
34612875,2.4018,3798.8281,9124.0859
34612913,2.6394,3774.4141,9962.0303
34612952,2.4810,3769.5313,9352.1943
34612989,2.3754,3808.5938,9047.0186
34613028,2.3226,3818.3594,8868.6563
34613066,2.4810,3813.4766,9461.2227
34613105,2.4810,3774.4141,9364.3086
34613144,2.4810,3793.9453,9412.7656
34613182,2.5338,3779.2969,9575.9209
34613221,2.4282,3754.8828,9117.6426
34613259,2.7449,3754.8828,10306.8990
34613299,2.6130,3779.2969,9875.1689
34613337,2.4546,3813.4766,9360.5713
34613376,2.6921,3769.5313,10148.1260
34613415,2.6130,3779.2969,9875.1689
34613453,2.5074,3779.2969,9476.1719
34613492,2.4810,3779.2969,9376.4229
34613530,2.4546,3803.7109,9336.6006
34613569,2.4018,3813.4766,9159.2686
34613608,2.4546,3803.7109,9336.6006
34613646,2.4546,3818.3594,9372.5566
34613685,2.3490,3798.8281,8923.5566
34613723,2.1643,3808.5938,8242.8398
34613762,2.4546,3769.5313,9252.7021
34613799,2.6921,3769.5313,10148.1260
34613839,2.4282,3706.0547,8999.0771
34613878,2.5074,3793.9453,9512.9014
34613916,2.7185,3857.4219,10486.5510
34613956,2.7185,3764.6484,10234.3430
34613995,2.6130,3745.1172,9785.8584
34614034,2.5338,3779.2969,9575.9209
34614073,2.4546,3823.2422,9384.5420
34614111,2.4810,3808.5938,9449.1084
34614150,2.5338,3803.7109,9637.7803
34614188,2.3754,3808.5938,9047.0186
34614226,2.3754,3808.5938,9047.0186
34614264,2.4282,3779.2969,9176.9248
34614303,2.4018,3730.4688,8959.8994
34614342,2.4282,3793.9453,9212.4941
34614380,2.3226,3808.5938,8845.9736
34614419,2.4282,3828.1250,9295.4893
34614457,2.5074,3798.8281,9525.1445
34614496,2.4282,3803.7109,9236.2070
34614534,2.3226,3818.3594,8868.6563
34614573,2.4282,3789.0625,9200.6377
34614611,2.4810,3764.6484,9340.0801
34614649,2.4810,3784.1797,9388.5371
34614688,2.5074,3793.9453,9512.9014
34614726,2.5602,3784.1797,9688.1709
34614765,2.5338,3808.5938,9650.1523
34614804,2.5602,3789.0625,9700.6719
34614842,2.6394,3754.8828,9910.4805
34614881,2.5338,3769.5313,9551.1768
34614919,2.5074,3779.2969,9476.1719
34614958,2.4018,3789.0625,9100.6309
34614995,2.4810,3789.0625,9400.6514
34615034,2.4018,3803.7109,9135.8135
34615073,2.3754,3808.5938,9047.0186
34615111,2.4810,3813.4766,9461.2227
34615150,2.4546,3789.0625,9300.6436
34615188,2.5338,3764.6484,9538.8047
34615227,2.6130,3750.0000,9798.6172
34615265,2.5602,3754.8828,9613.1660
34615304,2.6921,3769.5313,10148.1260
34615344,2.6394,3789.0625,10000.6920
34615383,2.5866,3779.2969,9775.4199
34615421,2.6658,3769.5313,10048.6350
34615460,2.5338,3764.6484,9538.8047
34615499,2.5074,3754.8828,9414.9570
34615538,2.5074,3784.1797,9488.4150
34615576,2.3754,3828.1250,9093.4131
34615615,2.2171,3828.1250,8487.1855
34615653,2.4546,3828.1250,9396.5273
34615692,2.3226,3813.4766,8857.3145
34615730,2.4546,3793.9453,9312.6289
34615769,2.4018,3789.0625,9100.6309
34615808,2.5074,3759.7656,9427.2002
34615845,2.5602,3754.8828,9613.1660
34615884,2.6130,3774.4141,9862.4102
34615922,2.6658,3789.0625,10100.7000
34615962,2.6394,3789.0625,10000.6920
34616002,2.7449,3754.8828,10306.8990
34616041,2.6658,3750.0000,9996.5693
34616080,2.6921,3769.5313,10148.1260
34616119,2.4810,3803.7109,9436.9941
34616158,2.4810,3808.5938,9449.1084
34616196,2.3226,3813.4766,8857.3145
34616235,2.3226,3813.4766,8857.3145
34616273,2.2171,3823.2422,8476.3604
34616311,2.3490,3808.5938,8946.4961
34616350,2.4018,3784.1797,9088.9033
34616388,2.5866,3779.2969,9775.4199
34616427,2.4810,3813.4766,9461.2227
34616465,2.5074,3808.5938,9549.6309
34616504,2.6658,3784.1797,10087.6840
34616544,2.6394,3759.7656,9923.3672
34616582,2.4810,3769.5313,9352.1943
34616621,2.5074,3779.2969,9476.1719
34616658,2.4546,3789.0625,9300.6436
34616697,2.4282,3808.5938,9248.0635
34616736,2.3754,3808.5938,9047.0186
34616774,2.4018,3833.0078,9206.1787
34616813,2.3490,3803.7109,8935.0264
34616851,2.6658,3789.0625,10100.7000
34616891,2.5602,3779.2969,9675.6699
34616929,2.4282,3769.5313,9153.2119
34616968,2.4810,3803.7109,9436.9941
34617007,2.4282,3818.3594,9271.7764
34617044,2.4018,3793.9453,9112.3584
34617083,2.4018,3818.3594,9170.9961
34617121,2.4282,3803.7109,9236.2070
34617160,2.5602,3813.4766,9763.1758
34617199,2.5602,3784.1797,9688.1709
34617237,2.4282,3754.8828,9117.6426
34617276,2.5602,3784.1797,9688.1709
34617314,2.5602,3789.0625,9700.6719
34617353,2.6921,3779.2969,10174.4160
34617392,2.6658,3798.8281,10126.7320
34617432,2.5338,3774.4141,9563.5488
34617470,2.4810,3779.2969,9376.4229
34617508,2.6130,3779.2969,9875.1689
34617547,2.5338,3774.4141,9563.5488
34617585,2.4282,3808.5938,9248.0635
34617624,2.2435,3828.1250,8588.2236
34617662,2.4018,3803.7109,9135.8135
34617701,2.5338,3798.8281,9625.4082
34617740,2.4546,3793.9453,9312.6289
34617778,2.5338,3764.6484,9538.8047
34617817,2.4810,3759.7656,9327.9658
34617854,2.5074,3769.5313,9451.6855
34617893,2.4810,3774.4141,9364.3086
34617932,2.4282,3803.7109,9236.2070
34617970,2.3754,3818.3594,9070.2158
34618009,2.3754,3823.2422,9081.8145
34618047,2.4546,3813.4766,9360.5713
34618086,2.4810,3769.5313,9352.1943
34618124,2.6130,3769.5313,9849.6514
34618163,2.6394,3735.3516,9858.9307
34618202,2.5338,3784.1797,9588.2930
34618240,2.5866,3798.8281,9825.9385
34618278,2.5866,3793.9453,9813.3086
34618316,2.5338,3779.2969,9575.9209
34618355,2.3490,3823.2422,8980.9063
34618393,2.4546,3793.9453,9312.6289
34618432,2.4546,3798.8281,9324.6152
34618471,2.2962,3784.1797,8689.3906
34618509,2.4810,3784.1797,9388.5371
34618548,2.5338,3793.9453,9613.0371
34618586,2.4810,3818.3594,9473.3369
34618625,2.5602,3784.1797,9688.1709
34618663,2.6130,3779.2969,9875.1689
34618701,2.6130,3779.2969,9875.1689
34618740,2.4546,3784.1797,9288.6582
34618778,2.5338,3769.5313,9551.1768
34618817,2.5338,3769.5313,9551.1768
34618855,2.6130,3774.4141,9862.4102
34618894,2.6394,3784.1797,9987.8047
34618933,2.4810,3793.9453,9412.7656
34618971,2.5074,3789.0625,9500.6582
34619010,2.5338,3779.2969,9575.9209
34619047,2.6130,3764.6484,9836.8936
34619086,2.4810,3789.0625,9400.6514
34619124,2.4018,3793.9453,9112.3584
34619163,2.3754,3793.9453,9012.2217
34619202,2.4018,3789.0625,9100.6309
34619240,2.2435,3837.8906,8610.1328
34619279,2.3226,3808.5938,8845.9736
34619317,2.3754,3818.3594,9070.2158
34619356,2.3754,3818.3594,9070.2158
34619394,2.3754,3784.1797,8989.0244
34619432,2.4810,3789.0625,9400.6514
34619471,2.5602,3764.6484,9638.1680
34619509,2.6130,3759.7656,9824.1348
34619548,2.5074,3798.8281,9525.1445
34619586,2.5866,3808.5938,9851.1982
34619625,2.5074,3818.3594,9574.1172
34619664,2.6394,3793.9453,10013.5800
34619703,2.5338,3769.5313,9551.1768
34619742,2.4282,3764.6484,9141.3555
34619780,2.4282,3779.2969,9176.9248
34619819,2.4282,3779.2969,9176.9248
34619856,2.5338,3793.9453,9613.0371
34619895,2.3754,3818.3594,9070.2158
34619934,2.6130,3784.1797,9887.9277
34619972,2.4810,3793.9453,9412.7656
34620011,2.4810,3784.1797,9388.5371
34620049,2.4546,3774.4141,9264.6875
34620088,2.4282,3793.9453,9212.4941
34620126,2.5602,3779.2969,9675.6699
34620165,2.3490,3823.2422,8980.9063
34620204,2.2962,3818.3594,8767.8750
34620241,2.5602,3793.9453,9713.1729
34620280,2.5602,3784.1797,9688.1709
34620318,2.4810,3789.0625,9400.6514
34620357,2.2435,3793.9453,8511.5439
34620396,2.5074,3779.2969,9476.1719
34620434,2.4018,3793.9453,9112.3584
34620473,2.4810,3813.4766,9461.2227
34620511,2.3754,3823.2422,9081.8145
34620550,2.4282,3808.5938,9248.0635
34620588,2.6130,3779.2969,9875.1689
34620626,2.6658,3750.0000,9996.5693
34620665,2.5338,3774.4141,9563.5488
34620703,2.5074,3769.5313,9451.6855
34620742,2.6130,3784.1797,9887.9277
34620780,2.5074,3789.0625,9500.6582
34620819,2.4810,3818.3594,9473.3369
34620857,2.2698,3837.8906,8711.4277
34620896,2.4018,3818.3594,9170.9961
34620935,2.4810,3784.1797,9388.5371
34620973,2.4810,3774.4141,9364.3086
34621011,2.4018,3769.5313,9053.7197
34621049,2.3226,3784.1797,8789.2686
34621088,2.3226,3798.8281,8823.2920
34621127,2.3754,3818.3594,9070.2158
34621165,2.3490,3833.0078,9003.8457
34621204,2.1907,3798.8281,8321.9678
34621242,2.4282,3803.7109,9236.2070
34621281,2.5074,3857.4219,9672.0625
34621319,2.4546,3754.8828,9216.7461
34621358,2.3490,3750.0000,8808.8584
34621396,2.5074,3784.1797,9488.4150
34621434,2.4810,3847.6563,9546.0225
34621473,2.5602,3881.8359,9938.1885
34621511,2.5338,3803.7109,9637.7803
34621550,2.3754,3769.5313,8954.2285
34621588,2.5602,3945.3125,10100.6990
34621628,2.4282,3779.2969,9176.9248
34621667,2.3754,3784.1797,8989.0244
34621705,2.3490,3808.5938,8946.4961
34621744,2.3226,3818.3594,8868.6563
34621782,2.4282,3813.4766,9259.9199
34621820,2.4546,3798.8281,9324.6152
34621859,2.4282,3808.5938,9248.0635
34621897,2.3754,3808.5938,9047.0186
34621936,2.4546,3789.0625,9300.6436
34621974,2.4282,3769.5313,9153.2119
34622013,2.4810,3779.2969,9376.4229
34622051,2.3754,3774.4141,8965.8271
34622090,2.3754,3798.8281,9023.8213
34622129,2.4810,3798.8281,9424.8799
34622167,2.3754,3793.9453,9012.2217
34622205,2.5866,3793.9453,9813.3086
34622243,2.2962,3808.5938,8745.4512
34622282,2.3490,3774.4141,8866.2070
34622320,2.4810,3769.5313,9352.1943
34622359,2.5338,3769.5313,9551.1768
34622398,2.3754,3798.8281,9023.8213
34622436,2.3754,3803.7109,9035.4199
34622475,2.4546,3803.7109,9336.6006
34622513,2.5338,3774.4141,9563.5488
34622552,2.3490,3818.3594,8969.4365
34622590,2.3490,3779.2969,8877.6777
34622628,2.4018,3754.8828,9018.5371
34622667,2.4018,3764.6484,9041.9922
34622705,2.5338,3784.1797,9588.2930
34622744,2.3490,3803.7109,8935.0264
34622782,2.2698,3828.1250,8689.2617
34622821,2.3754,3813.4766,9058.6172
34622860,2.5338,3779.2969,9575.9209
34622898,2.4282,3789.0625,9200.6377
34622937,2.3754,3784.1797,8989.0244
34622974,2.5074,3764.6484,9439.4424
34623013,2.4546,3764.6484,9240.7168
34623051,2.4546,3774.4141,9264.6875
34623090,2.3226,3833.0078,8902.6787
34623129,2.6394,3789.0625,10000.6920
34623168,2.5866,3784.1797,9788.0498
34623207,2.6394,3769.5313,9949.1426
34623245,2.3226,3789.0625,8800.6094
34623284,2.6921,3764.6484,10134.9800
34623324,2.6130,3764.6484,9836.8936
34623362,2.6394,3784.1797,9987.8047
34623400,2.5602,3813.4766,9763.1758
34623438,2.3226,3823.2422,8879.9971
34623477,2.1643,3823.2422,8274.5430
34623515,2.1907,3818.3594,8364.7549
34623554,2.1643,3808.5938,8242.8398
34623593,2.2435,3813.4766,8555.3613
34623631,2.0851,3842.7734,8012.5400
34623670,2.2698,3823.2422,8678.1777
34623708,2.3490,3837.8906,9015.3154
34623747,2.5074,3803.7109,9537.3877
34623784,2.0851,3833.0078,7992.1777
34623823,2.2698,3813.4766,8656.0117
34623862,2.1115,3818.3594,8062.4141
34623900,2.0851,3828.1250,7981.9966
34623939,2.1115,3828.1250,8083.0342
34623977,1.9003,3876.9531,7367.5205
34624016,2.0851,3876.9531,8083.8081
34624055,1.9795,3852.5391,7626.1724
34624093,2.0323,3852.5391,7829.5371
34624132,1.7948,3881.8359,6966.9775
34624169,2.0059,3852.5391,7727.8545
34624208,1.7948,3867.1875,6940.6870
34624246,1.6100,3891.6016,6265.5117
34624285,1.6100,3911.1328,6296.9570
34624324,1.6100,3916.0156,6304.8184
34624362,1.7948,3896.4844,6993.2681
34624401,1.4780,3935.5469,5816.8979
34624439,1.3989,3886.7188,5436.9746
34624478,1.3989,3906.2500,5464.2959
34624516,0.3959,4062.5000,1608.3588
34624555,0.4487,4057.6172,1820.6158
34624593,0.4487,4047.8516,1816.2341
34624631,0.4751,4057.6172,1927.7108
34624670,0.4223,4033.2031,1703.2108
34624708,0.3959,4057.6172,1606.4257
34624747,0.4223,4057.6172,1713.5208
34624785,0.3695,4057.6172,1499.3307
34624824,0.4487,4057.6172,1820.6158
34624863,0.3695,4047.8516,1495.7222
34624901,0.5015,4052.7344,2032.3572
34624940,0.5279,4057.6172,2141.9009
34624977,0.4223,4057.6172,1713.5208
34625016,0.3695,4057.6172,1499.3307
34625055,0.3695,4052.7344,1497.5265
34625093,0.3431,4038.0859,1385.5342
34625132,0.3695,4047.8516,1495.7222
34625170,0.3695,4042.9688,1493.9180
34625209,0.3959,4062.5000,1608.3588
34625247,0.4223,4033.2031,1703.2108
34625286,0.4223,4057.6172,1713.5208
34625325,0.4223,4057.6172,1713.5208
34625362,0.5279,4052.7344,2139.3235
34625401,0.4487,4072.2656,1827.1885
34625439,0.4223,4062.5000,1715.5828
34625478,0.3695,4052.7344,1497.5265
34625516,0.3695,4062.5000,1501.1350
34625555,0.3695,4038.0859,1492.1138
34625594,0.3959,4057.6172,1606.4257
34625632,0.3431,4057.6172,1392.2356
34625671,0.3959,4052.7344,1604.4926
34625709,0.3431,4057.6172,1392.2356
34625747,0.3431,4067.3828,1395.5864
34625786,0.4223,4057.6172,1713.5208
34625824,0.3959,4062.5000,1608.3588
34625863,0.4223,4062.5000,1715.5828
34625901,0.4487,4062.5000,1822.8068
34625940,0.3959,4057.6172,1606.4257
34625978,0.3959,4062.5000,1608.3588
34626017,0.4223,4062.5000,1715.5828
34626056,0.4223,4062.5000,1715.5828
34626094,0.4223,4062.5000,1715.5828
34626132,0.3695,4052.7344,1497.5265
34626170,0.4487,4052.7344,1818.4250
34626209,0.4223,4057.6172,1713.5208
34626247,0.4223,4047.8516,1709.3967
34626286,0.3959,4057.6172,1606.4257
34626325,0.5279,4057.6172,2141.9009
34626363,0.3695,4062.5000,1501.1350
34626402,0.3959,4052.7344,1604.4926
34626440,0.4487,4062.5000,1822.8068
34626479,0.4223,4018.5547,1697.0248
34626518,0.3959,4057.6172,1606.4257
34626555,0.3959,4062.5000,1608.3588
34626594,0.4487,4057.6172,1820.6158
34626632,0.4223,4057.6172,1713.5208
34626671,0.5279,4052.7344,2139.3235
34626709,0.3959,4057.6172,1606.4257
34626748,0.4487,4057.6172,1820.6158
34626787,0.4223,4052.7344,1711.4587
34626825,0.3695,4057.6172,1499.3307
34626864,0.4223,4062.5000,1715.5828
34626902,0.3959,4062.5000,1608.3588
34626940,0.3959,4062.5000,1608.3588
34626978,0.3959,4062.5000,1608.3588
34627017,0.4223,4057.6172,1713.5208
34627056,0.3959,4047.8516,1602.5594
34627094,0.4223,4062.5000,1715.5828
34627133,0.4751,4057.6172,1927.7108
34627171,0.3695,4062.5000,1501.1350
34627210,0.4487,4052.7344,1818.4250
34627248,0.4223,4062.5000,1715.5828
34627287,0.4223,4062.5000,1715.5828
34627325,0.4223,4057.6172,1713.5208
34627363,0.3959,4057.6172,1606.4257
34627402,0.4751,4057.6172,1927.7108
34627440,0.3695,4082.0313,1508.3519
34627479,0.3959,4067.3828,1610.2920
34627518,0.3959,4057.6172,1606.4257
34627556,0.3959,4057.6172,1606.4257
34627595,0.5279,4062.5000,2144.4785
34627633,0.3695,4067.3828,1502.9392
34627672,0.3959,4062.5000,1608.3588
34627709,0.3959,4062.5000,1608.3588
34627748,0.4223,4057.6172,1713.5208
34627787,0.5279,4062.5000,2144.4785
34627825,0.4487,4057.6172,1820.6158
34627864,0.3959,4047.8516,1602.5594
34627902,0.3431,4067.3828,1395.5864
34627941,0.3695,4062.5000,1501.1350
34627979,0.4223,4057.6172,1713.5208
34628018,0.4223,4062.5000,1715.5828
34628057,0.4223,4057.6172,1713.5208
34628094,0.4223,4062.5000,1715.5828
34628133,0.4223,4057.6172,1713.5208
34628171,0.3959,4057.6172,1606.4257
34628210,0.3167,4062.5000,1286.6870
34628249,0.4223,4067.3828,1717.6448
34628287,0.3959,4062.5000,1608.3588
34628326,0.3959,4067.3828,1610.2920
34628364,0.4223,4057.6172,1713.5208
34628403,0.3959,4052.7344,1604.4926
34628441,0.3959,4042.9688,1600.6263
34628480,0.3959,4062.5000,1608.3588
34628518,0.3695,4023.4375,1486.7009
34628556,0.3959,4062.5000,1608.3588
34628595,0.3959,4072.2656,1612.2251
34628633,0.4223,4062.5000,1715.5828
34628672,0.3959,4057.6172,1606.4257
34628710,0.3431,4062.5000,1393.9110
34628749,0.3959,4052.7344,1604.4926
34628788,0.3959,4062.5000,1608.3588
34628826,0.3431,4072.2656,1397.2617
34628865,0.3431,4062.5000,1393.9110
34628902,0.4487,4062.5000,1822.8068
34628941,0.3959,4062.5000,1608.3588
34628980,0.4487,4038.0859,1811.8524
34629018,0.4223,4072.2656,1719.7068
34629057,0.4487,4052.7344,1818.4250
34629095,0.3695,4062.5000,1501.1350
34629134,0.3695,4062.5000,1501.1350
34629172,0.3959,4067.3828,1610.2920
34629211,0.4223,4057.6172,1713.5208
34629250,0.3167,4067.3828,1288.2335
34629287,0.3959,4057.6172,1606.4257
34629326,0.3695,4057.6172,1499.3307
34629364,0.3959,4062.5000,1608.3588
34629403,0.3959,4062.5000,1608.3588
34629441,0.4223,4067.3828,1717.6448
34629480,0.3695,4057.6172,1499.3307
34629519,0.4487,4067.3828,1824.9976
34629557,0.3959,4077.1484,1614.1582
34629596,0.3695,4062.5000,1501.1350
34629634,0.3959,4062.5000,1608.3588
34629672,0.3695,4067.3828,1502.9392
34629710,0.4487,4013.6719,1800.8981
34629749,0.3959,4062.5000,1608.3588
34629788,0.3695,4072.2656,1504.7434
34629826,0.4487,4062.5000,1822.8068
34629865,0.3695,4062.5000,1501.1350
34629903,0.3695,4067.3828,1502.9392
34629942,0.4223,4062.5000,1715.5828
34629981,0.4223,4067.3828,1717.6448
34630019,0.3959,4062.5000,1608.3588
34630057,0.3959,4067.3828,1610.2920
34630095,0.3695,4067.3828,1502.9392
34630134,0.3431,4067.3828,1395.5864
34630172,0.3695,4072.2656,1504.7434
34630211,0.3959,4062.5000,1608.3588
34630250,0.3959,4072.2656,1612.2251
34630288,0.3695,4067.3828,1502.9392
34630327,0.3959,4062.5000,1608.3588
34630365,0.3695,4072.2656,1504.7434
34630404,0.3959,4062.5000,1608.3588
34630441,0.3959,4062.5000,1608.3588
34630480,0.3959,4067.3828,1610.2920
34630519,0.4223,4057.6172,1713.5208
34630557,0.3959,4067.3828,1610.2920
34630596,0.3431,4062.5000,1393.9110
34630634,0.3959,4057.6172,1606.4257
34630673,0.3695,4067.3828,1502.9392
34630712,0.4487,4047.8516,1816.2341
34630750,0.4223,4062.5000,1715.5828
34630789,0.4487,4077.1484,1829.3794
34630827,0.3431,4057.6172,1392.2356
34630865,0.3959,4067.3828,1610.2920
34630903,0.4223,4067.3828,1717.6448
34630942,0.3431,4067.3828,1395.5864
34630981,0.3695,4067.3828,1502.9392
34631019,0.3959,4067.3828,1610.2920
34631058,0.4223,4067.3828,1717.6448
34631096,0.4223,4072.2656,1719.7068
34631135,0.3959,4067.3828,1610.2920
34631173,0.3959,4067.3828,1610.2920
34631212,0.4223,4067.3828,1717.6448
34631250,0.3431,4067.3828,1395.5864
34631288,0.3959,4072.2656,1612.2251
34631327,0.4223,4072.2656,1719.7068
34631365,0.3695,4062.5000,1501.1350
34631404,0.3695,4072.2656,1504.7434
34631443,0.3695,4062.5000,1501.1350
34631481,0.3959,4067.3828,1610.2920
34631520,0.4223,4057.6172,1713.5208
34631558,0.4223,4067.3828,1717.6448
34631597,0.4223,4067.3828,1717.6448
34631634,0.3695,4062.5000,1501.1350
34631673,0.4223,4067.3828,1717.6448
34631712,0.3431,4072.2656,1397.2617
34631750,0.4223,4072.2656,1719.7068
34631789,0.4223,4072.2656,1719.7068
34631827,0.4223,4067.3828,1717.6448
34631866,0.3959,4067.3828,1610.2920
34631904,0.4223,4067.3828,1717.6448
34631943,0.3695,4067.3828,1502.9392
34631982,0.3959,4067.3828,1610.2920
34632019,0.3959,4067.3828,1610.2920
34632058,0.4487,4067.3828,1824.9976
34632096,0.3695,4072.2656,1504.7434
34632135,0.4223,4067.3828,1717.6448
34632173,0.3959,4062.5000,1608.3588
34632212,0.3959,4067.3828,1610.2920
34632251,0.3959,4072.2656,1612.2251
34632289,0.3959,4072.2656,1612.2251
34632328,0.4223,4077.1484,1721.7688
34632366,0.3959,4072.2656,1612.2251
34632404,0.3959,4072.2656,1612.2251
34632443,0.4223,4067.3828,1717.6448
34632481,0.3959,4072.2656,1612.2251
34632520,0.3959,4062.5000,1608.3588
34632558,0.3695,4067.3828,1502.9392
34632597,0.3695,4077.1484,1506.5477
34632635,0.3431,4072.2656,1397.2617
34632674,0.3959,4067.3828,1610.2920
34632713,0.3959,4062.5000,1608.3588
34632751,0.3167,4042.9688,1280.5010
34632790,0.3959,4067.3828,1610.2920
34632827,0.3959,4077.1484,1614.1582
34632866,0.3959,4067.3828,1610.2920
34632904,0.3959,4062.5000,1608.3588
34632943,0.3959,4062.5000,1608.3588
34632982,0.4223,4077.1484,1721.7688
34633020,0.4223,4072.2656,1719.7068
34633059,0.4223,4072.2656,1719.7068
34633097,0.4223,4067.3828,1717.6448
34633136,0.4223,4067.3828,1717.6448
34633175,0.3959,4072.2656,1612.2251
34633212,0.4223,4067.3828,1717.6448
34633251,0.3959,4072.2656,1612.2251
34633289,0.3695,4077.1484,1506.5477
34633328,0.4223,4067.3828,1717.6448
34633366,0.3959,4067.3828,1610.2920
34633405,0.3695,4067.3828,1502.9392
