84,4072.2656,644.8900
1964265,2.4546,3666.9922,9001.0098
1964302,2.2962,3618.1641,8308.1787
1964340,2.3754,3652.3438,8675.8584
1964377,2.1643,3730.4688,8073.7554
1964414,2.3490,3686.5234,8659.7500
1964451,2.3490,3647.4609,8567.9912
1964489,2.2962,3613.2813,8296.9668
1964526,2.2435,3725.5859,8358.1826
1964564,2.2698,3730.4688,8467.5967
1964602,2.2698,3662.1094,8312.4316
1964639,2.2698,3623.0469,8223.7656
1964677,2.2962,3696.2891,8487.5723
1964713,2.2698,3725.5859,8456.5137
1964751,2.2698,3662.1094,8312.4316
1964788,2.2698,3583.9844,8135.0991
1964826,2.2171,3676.7578,8151.5957
1964864,2.3226,3627.9297,8426.3574
1964901,2.2698,3671.8750,8334.5977
1964939,2.3754,3603.5156,8559.8711
1964976,2.4018,3603.5156,8654.9814
1965014,2.2962,3706.0547,8509.9971
1965050,2.3226,3696.2891,8585.1309
1965088,2.1379,3642.5781,7787.3950
1965125,2.2962,3637.6953,8353.0273
1965163,2.2698,3706.0547,8412.1807
1965201,2.4018,3710.9375,8912.9883
1965238,2.3490,3637.6953,8545.0508
1965276,2.3490,3613.2813,8487.7021
1965313,2.1907,3706.0547,8118.7324
1965350,2.0323,3750.0000,7621.1465
1965387,2.1379,3686.5234,7881.3452
1965425,2.3226,3623.0469,8415.0156
1965463,2.4282,3618.1641,8785.6602
1965500,2.3490,3666.9922,8613.8701
1965538,2.3754,3681.6406,8745.4512
1965575,2.1379,3657.2266,7818.7119
1965613,2.2171,3632.8125,8054.1660
1965649,2.2698,3730.4688,8467.5967
1965687,2.2962,3715.8203,8532.4209
1965724,2.3490,3627.9297,8522.1113
1965762,2.2698,3598.6328,8168.3491
1965800,2.2435,3725.5859,8358.1826
1965837,2.1115,3730.4688,7876.8340
1965875,2.3226,3686.5234,8562.4492
1965912,2.2698,3525.3906,8002.1006
1965949,2.3754,3652.3438,8675.8584
1965986,2.2962,3725.5859,8554.8447
1966024,2.1379,3710.9375,7933.5396
1966062,2.1115,3647.4609,7701.5645
1966099,2.1643,3588.8672,7767.2910
1966137,2.2698,3730.4688,8467.5967
1966174,2.3754,3671.8750,8722.2539
1966212,2.2962,3623.0469,8319.3906
1966248,2.2435,3608.3984,8095.2773
1966286,2.1643,3642.5781,7883.5361
1966323,2.3226,3710.9375,8619.1543
1966361,2.3226,3642.5781,8460.3799
1966399,2.3226,3588.8672,8335.6289
1966436,2.3754,3632.8125,8629.4639
1966474,2.3754,3686.5234,8757.0498
1966511,2.2435,3686.5234,8270.5479
1966548,2.3226,3618.1641,8403.6748
1966585,2.5338,3657.2266,9266.6211
1966623,2.4018,3686.5234,8854.3506
1966661,2.3490,3637.6953,8545.0508
1966698,2.3226,3613.2813,8392.3340
1966736,2.2962,3657.2266,8397.8750
1966773,2.2435,3720.7031,8347.2275
1966811,2.1907,3715.8203,8140.1255
1966848,2.2435,3662.1094,8215.7754
1966885,2.3226,3623.0469,8415.0156
1966922,2.3490,3691.4063,8671.2197
1966960,2.1907,3598.6328,7883.4067
1966998,2.1115,3657.2266,7722.1841
1967035,2.1115,3652.3438,7711.8745
1967073,2.1643,3720.7031,8052.6201
1967110,2.2171,3681.6406,8162.4209
1967148,2.3490,3706.0547,8705.6289
1967184,2.2171,3608.3984,8000.0386
1967222,2.1907,3662.1094,8022.4629
1967260,2.1643,3740.2344,8094.8911
1967297,2.2435,3671.8750,8237.6846
1967335,2.4546,3588.8672,8809.2441
1967372,2.5074,3627.9297,9096.6357
1967410,2.5602,3676.7578,9413.1523
1967447,2.3754,3676.7578,8733.8525
1967484,2.2698,3613.2813,8201.5986
1967521,2.3490,3632.8125,8533.5811
1967559,2.4018,3701.1719,8889.5332
1967597,2.4810,3666.9922,9097.7949
1967634,2.2962,3613.2813,8296.9668
1967672,2.1907,3637.6953,7968.9795
1967709,2.0323,3754.8828,7631.0698
1967747,2.2962,3725.5859,8554.8447
1967783,2.1115,3666.9922,7742.8042
1967821,2.2698,3627.9297,8234.8486
1967859,2.2435,3740.2344,8391.0459
1967896,2.1115,3740.2344,7897.4541
1967934,2.1907,3686.5234,8075.9458
1967971,2.1379,3588.8672,7672.5679
1968009,2.2962,3603.5156,8274.5420
1968046,2.3754,3686.5234,8757.0498
1968083,2.4018,3642.5781,8748.8018
1968120,2.3754,3583.9844,8513.4766
1968158,2.2962,3671.8750,8431.5117
1968196,2.2698,3666.9922,8323.5146
1968233,2.2962,3671.8750,8431.5117
1968271,2.3490,3593.7500,8441.8223
1968308,2.3754,3588.8672,8525.0752
1968346,2.3226,3706.0547,8607.8125
1968382,2.2435,3681.6406,8259.5928
1968420,2.1115,3657.2266,7722.1841
1968458,2.2435,3637.6953,8161.0039
1968495,2.3226,3730.4688,8664.5176
1968533,2.3754,3701.1719,8791.8457
1968570,2.2962,3676.7578,8442.7236
1968608,2.1115,3623.0469,7650.0142
1968645,2.1379,3710.9375,7933.5396
1968683,2.2435,3701.1719,8303.4102
1968719,2.2962,3671.8750,8431.5117
1968757,2.4282,3603.5156,8750.0908
1968795,2.2171,3671.8750,8140.7700
1968832,2.2171,3720.7031,8249.0254
1968870,2.2171,3671.8750,8140.7700
1968907,2.2171,3618.1641,8021.6899
1968945,2.2698,3676.7578,8345.6807
1968982,2.4546,3686.5234,9048.9512
1969019,2.4810,3637.6953,9025.1094
1969057,2.6130,3466.7969,9058.6172
1969094,2.3754,3652.3438,8675.8584
1969132,2.2962,3706.0547,8509.9971
1969169,2.4282,3666.9922,8904.2256
1969207,2.3490,3598.6328,8453.2920
1969244,2.4282,3686.5234,8951.6514
1969282,2.3226,3720.7031,8641.8359
1969318,2.2171,3686.5234,8173.2466
1969356,1.9795,3637.6953,7200.8853
1969394,2.0587,3632.8125,7478.8687
1969431,2.2171,3764.6484,8346.4541
1969469,2.5338,3867.1875,9798.6162
1969506,2.4546,3637.6953,8929.0977
1969544,2.3754,3613.2813,8583.0684
1969581,2.2698,3701.1719,8401.0967
1969618,2.2435,3681.6406,8259.5928
1969656,2.2698,3652.3438,8290.2646
1969693,2.1907,3623.0469,7936.8896
1969731,2.2698,3676.7578,8345.6807
1969768,2.3226,3715.8203,8630.4951
1969806,2.1907,3637.6953,7968.9795
1969843,2.2435,3603.5156,8084.3232
1969881,2.1115,3701.1719,7814.9741
1969917,2.2435,3735.3516,8380.0908
1969955,2.2698,3676.7578,8345.6807
1969993,2.2435,3603.5156,8084.3232
1970030,2.2171,3657.2266,8108.2935
1970068,2.3226,3696.2891,8585.1309
1970105,2.2962,3549.8047,8151.2090
1970143,2.4018,3627.9297,8713.6191
1970180,2.4282,3588.8672,8714.5215
1970217,2.4810,3686.5234,9146.2520
1970255,2.4018,3666.9922,8807.4404
1970292,2.2171,3652.3438,8097.4683
1970330,2.2171,3623.0469,8032.5151
1970367,2.2171,3730.4688,8270.6758
1970405,2.2171,3686.5234,8173.2466
1970442,2.4282,3623.0469,8797.5166
1970480,2.3754,3544.9219,8420.6865
1970516,2.4018,3725.5859,8948.1719
1970554,2.1115,3730.4688,7876.8340
1970592,2.1115,3681.6406,7773.7344
1970629,2.1115,3583.9844,7567.5342
1970667,2.2171,3681.6406,8162.4209
1970704,2.2698,3710.9375,8423.2637
1970742,2.1907,3686.5234,8075.9458
1970779,2.1907,3642.5781,7979.6763
1970817,2.1907,3681.6406,8065.2490
1970854,2.1115,3759.7656,7938.6943
1970891,2.2962,3657.2266,8397.8750
1970929,2.4018,3579.1016,8596.3428
1970966,2.3754,3632.8125,8629.4639
1971004,2.3490,3710.9375,8717.0996
1971041,2.2698,3676.7578,8345.6807
1971079,2.2962,3623.0469,8319.3906
1971116,2.2435,3623.0469,8128.1406
1971153,2.2698,3662.1094,8312.4316
1971191,2.3226,3637.6953,8449.0391
1971228,2.3226,3637.6953,8449.0391
1971266,2.2698,3583.9844,8135.0991
1971303,2.1643,3730.4688,8073.7554
1971341,2.2698,3701.1719,8401.0967
1971378,2.3754,3569.3359,8478.6797
1971416,2.3226,3588.8672,8335.6289
1971453,2.3490,3686.5234,8659.7500
1971490,2.1643,3735.3516,8084.3232
1971528,2.2171,3662.1094,8119.1191
1971565,2.1643,3583.9844,7756.7231
1971603,2.2962,3691.4063,8476.3604
1971640,2.2435,3701.1719,8303.4102
1971678,2.3226,3647.4609,8471.7207
1971715,2.2698,3613.2813,8201.5986
1971752,2.1907,3701.1719,8108.0356
1971790,2.2435,3774.4141,8467.7256
1971827,2.3754,3662.1094,8699.0557
1971865,2.3226,3593.7500,8346.9697
1971902,2.4018,3608.3984,8666.7090
1971940,2.4018,3676.7578,8830.8955
1971977,2.4282,3666.9922,8904.2256
1972015,2.3226,3588.8672,8335.6289
1972052,2.3490,3623.0469,8510.6416
1972089,2.3754,3710.9375,8815.0439
1972127,2.3754,3676.7578,8733.8525
1972164,2.5338,3642.5781,9229.5049
1972202,2.3490,3598.6328,8453.2920
1972239,2.3226,3715.8203,8630.4951
1972277,2.1907,3710.9375,8129.4287
1972314,2.1907,3676.7578,8054.5527
1972352,2.2435,3627.9297,8139.0952
1972389,2.1643,3715.8203,8042.0522
1972426,2.1643,3691.4063,7989.2134
1972464,2.2171,3652.3438,8097.4683
1972501,2.1907,3618.1641,7926.1934
1972539,2.3490,3676.7578,8636.8105
1972576,2.2698,3725.5859,8456.5137
1972614,2.3754,3652.3438,8675.8584
1972652,2.2962,3608.3984,8285.7539
1972688,2.2171,3627.9297,8043.3408
1972726,2.4018,3725.5859,8948.1719
1972763,2.2962,3686.5234,8465.1484
1972801,2.3226,3623.0469,8415.0156
1972838,2.4282,3608.3984,8761.9473
1972876,2.5338,3701.1719,9377.9688
1972913,2.5074,3676.7578,9219.0664
1972951,2.4018,3613.2813,8678.4365
1972988,2.2698,3623.0469,8223.7656
1973025,2.4282,3696.2891,8975.3643
1973063,2.4810,3691.4063,9158.3662
1973100,2.3754,3627.9297,8617.8652
1973138,2.2962,3574.2188,8207.2695
1973175,2.2435,3720.7031,8347.2275
1973213,2.1907,3720.7031,8150.8223
1973251,2.2435,3666.9922,8226.7295
1973287,2.2435,3608.3984,8095.2773
1973325,2.3490,3662.1094,8602.4004
1973362,2.2962,3720.7031,8543.6328
1973400,2.2962,3701.1719,8498.7842
1973437,2.1907,3691.4063,8086.6426
1973475,2.2435,3637.6953,8161.0039
1973512,2.2698,3720.7031,8445.4297
1973550,2.2698,3666.9922,8323.5146
1973587,2.2962,3618.1641,8308.1787
1973624,2.2171,3623.0469,8032.5151
1973662,2.2171,3725.5859,8259.8506
1973699,2.1907,3710.9375,8129.4287
1973737,2.3490,3652.3438,8579.4609
1973774,2.4546,3598.6328,8833.2148
1973812,2.4018,3671.8750,8819.1680
1973850,2.4018,3681.6406,8842.6230
1973886,2.2698,3657.2266,8301.3477
1973924,2.2435,3613.2813,8106.2319
1973961,2.2171,3691.4063,8184.0723
1973999,2.2962,3715.8203,8532.4209
1974036,2.4282,3662.1094,8892.3691
1974074,2.2962,3583.9844,8229.6934
1974111,2.2962,3647.4609,8375.4512
1974149,2.2435,3745.1172,8402.0000
1974187,2.4282,3666.9922,8904.2256
1974223,2.2698,3608.3984,8190.5156
1974261,2.2962,3647.4609,8375.4512
1974298,2.2698,3715.8203,8434.3467
1974336,2.1907,3730.4688,8172.2153
1974373,2.1643,3657.2266,7915.2393
1974411,2.2435,3642.5781,8171.9580
1974449,2.1907,3686.5234,8075.9458
1974486,2.3490,3740.2344,8785.9180
1974523,2.2698,3701.1719,8401.0967
1974560,2.2435,3593.7500,8062.4146
1974598,2.1907,3696.2891,8097.3389
1974635,2.3490,3710.9375,8717.0996
1974673,2.4018,3662.1094,8795.7129
1974710,2.2962,3593.7500,8252.1182
1974748,2.3490,3623.0469,8510.6416
1974786,2.2962,3686.5234,8465.1484
1974822,2.3754,3671.8750,8722.2539
1974860,2.2171,3627.9297,8043.3408
1974897,2.2698,3627.9297,8234.8486
1974935,2.3226,3715.8203,8630.4951
1974972,2.3754,3676.7578,8733.8525
1975010,2.4546,3647.4609,8953.0684
1975048,2.2698,3583.9844,8135.0991
1975085,2.1907,3715.8203,8140.1255
1975122,2.2171,3730.4688,8270.6758
1975159,2.2171,3676.7578,8151.5957
1975197,2.4018,3603.5156,8654.9814
1975234,2.3226,3657.2266,8494.4033
1975272,2.1643,3706.0547,8020.9170
1975309,2.1115,3706.0547,7825.2842
1975347,2.2171,3613.2813,8010.8643
1975385,2.3226,3608.3984,8380.9932
1975421,2.5074,3666.9922,9194.5801
1975459,2.5074,3671.8750,9206.8232
1975496,2.3490,3627.9297,8522.1113
1975534,2.2435,3706.0547,8314.3652
1975571,2.2962,3784.1797,8689.3906
1975609,2.1115,3725.5859,7866.5239
1975647,2.2962,3652.3438,8386.6631
1975684,2.5074,3588.8672,8998.6904
1975721,2.2698,3642.5781,8268.0986
1975758,2.2698,3710.9375,8423.2637
1975796,2.2171,3676.7578,8151.5957
1975833,2.1907,3632.8125,7958.2832
1975871,2.2962,3632.8125,8341.8145
1975908,2.3490,3706.0547,8705.6289
1975946,2.2435,3696.2891,8292.4561
1975984,2.2698,3657.2266,8301.3477
1976020,2.2962,3608.3984,8285.7539
1976058,2.2171,3710.9375,8227.3740
1976095,2.3226,3691.4063,8573.7900
1976133,2.3490,3623.0469,8510.6416
1976170,2.3490,3598.6328,8453.2920
1976208,2.4546,3652.3438,8965.0537
1976246,2.4810,3725.5859,9243.1660
1976283,2.2171,3681.6406,8162.4209
1976321,2.3490,3613.2813,8487.7021
1976357,2.2698,3618.1641,8212.6816
1976395,2.4018,3686.5234,8854.3506
1976432,2.2435,3671.8750,8237.6846
1976470,2.2698,3632.8125,8245.9316
1976507,2.2171,3618.1641,8021.6899
1976545,2.2171,3715.8203,8238.1992
1976583,2.3490,3632.8125,8533.5811
1976620,2.3226,3701.1719,8596.4717
1976657,2.3490,3583.9844,8418.8828
1976694,2.3490,3681.6406,8648.2803
1976732,2.1907,3730.4688,8172.2153
1976769,2.1643,3696.2891,7999.7813
1976807,2.1115,3657.2266,7722.1841
1976845,2.1907,3642.5781,7979.6763
1976882,2.2698,3735.3516,8478.6797
1976920,2.5074,3676.7578,9219.0664
1976956,2.2962,3632.8125,8341.8145
1976994,2.2698,3613.2813,8201.5986
1977031,2.2962,3696.2891,8487.5723
1977069,2.3490,3681.6406,8648.2803
1977106,2.5338,3627.9297,9192.3887
1977144,2.4546,3603.5156,8845.2002
1977182,2.4282,3652.3438,8868.6563
1977219,2.3226,3691.4063,8573.7900
1977256,2.2435,3681.6406,8259.5928
1977293,2.2171,3603.5156,7989.2134
1977331,2.3754,3647.4609,8664.2598
1977368,2.4018,3701.1719,8889.5332
1977406,2.2435,3666.9922,8226.7295
1977444,2.2435,3598.6328,8073.3687
1977481,2.2435,3647.4609,8182.9126
1977519,2.1907,3725.5859,8161.5186
1977555,2.1907,3706.0547,8118.7324
1977593,2.1907,3613.2813,7915.4966
1977630,2.2962,3574.2188,8207.2695
1977668,2.2962,3579.1016,8218.4814
1977705,2.1907,3725.5859,8161.5186
1977743,2.1379,3662.1094,7829.1509
1977781,2.1643,3603.5156,7798.9941
1977818,2.4546,3666.9922,9001.0098
1977856,2.4546,3676.7578,9024.9805
1977892,2.4282,3632.8125,8821.2305
1977930,2.3754,3608.3984,8571.4697
1977967,2.1907,3676.7578,8054.5527
1978005,2.3490,3696.2891,8682.6895
1978043,2.3754,3652.3438,8675.8584
1978080,2.4018,3598.6328,8643.2539
1978118,2.2962,3652.3438,8386.6631
1978155,2.2171,3730.4688,8270.6758
1978192,2.1379,3701.1719,7912.6616
1978229,2.1115,3627.9297,7660.3242
1978267,2.2435,3647.4609,8182.9126
1978304,2.3490,3701.1719,8694.1592
1978342,2.3754,3691.4063,8768.6484
1978380,2.2962,3627.9297,8330.6025
1978417,2.1907,3647.4609,7990.3730
1978455,2.1907,3730.4688,8172.2153
1978491,2.2435,3681.6406,8259.5928
1978529,2.4282,3613.2813,8773.8037
1978566,2.5338,3544.9219,8982.0654
1978604,2.3490,3730.4688,8762.9785
1978642,2.3226,3691.4063,8573.7900
1978679,2.5074,3642.5781,9133.3652
1978717,2.4282,3632.8125,8821.2305
1978754,2.2962,3691.4063,8476.3604
1978791,2.5602,3686.5234,9438.1533
1978828,2.4018,3637.6953,8737.0742
1978866,2.1907,3613.2813,7915.4966
1978903,2.0851,3808.5938,7941.2725
1978941,2.2962,3740.2344,8588.4814
1978979,2.2171,3642.5781,8075.8174
1979016,2.2698,3613.2813,8201.5986
1979054,2.1643,3701.1719,8010.3491
1979090,2.1643,3735.3516,8084.3232
1979128,2.1907,3691.4063,8086.6426
1979165,2.1907,3583.9844,7851.3169
1979203,2.3226,3666.9922,8517.0850
1979241,2.3226,3696.2891,8585.1309
1979278,2.2698,3666.9922,8323.5146
1979316,2.1643,3623.0469,7841.2651
1979353,2.1643,3681.6406,7968.0781
1979390,2.3490,3750.0000,8808.8584
1979427,2.2962,3715.8203,8532.4209
1979465,2.3226,3618.1641,8403.6748
1979502,2.3754,3618.1641,8594.6670
1979540,2.3754,3701.1719,8791.8457
1979578,2.2962,3657.2266,8397.8750
1979615,2.4282,3588.8672,8714.5215
1979653,2.4546,3588.8672,8809.2441
1979689,2.5602,3652.3438,9350.6475
1979727,2.5602,3754.8828,9613.1660
1979764,2.4018,3583.9844,8608.0703
1979802,2.2698,3598.6328,8168.3491
1979840,2.2962,3735.3516,8577.2695
1979877,2.2435,3735.3516,8380.0908
1979915,2.2962,3647.4609,8375.4512
1979952,2.4282,3476.5625,8441.8223
1979990,2.3754,3676.7578,8733.8525
1980026,2.2962,3730.4688,8566.0576
1980064,2.1379,3647.4609,7797.8340
1980101,2.2435,3598.6328,8073.3687
1980139,2.2962,3686.5234,8465.1484
1980177,2.2962,3730.4688,8566.0576
1980214,2.2435,3657.2266,8204.8213
1980252,2.4282,3608.3984,8761.9473
1980289,2.2698,3676.7578,8345.6807
1980326,2.1907,3750.0000,8215.0020
1980363,2.2698,3671.8750,8334.5977
1980401,2.2698,3598.6328,8168.3491
1980439,2.2962,3647.4609,8375.4512
1980476,2.3226,3671.8750,8528.4258
1980514,2.3226,3691.4063,8573.7900
1980551,2.2962,3623.0469,8319.3906
1980589,2.3226,3652.3438,8483.0625
1980625,2.4018,3725.5859,8948.1719
1980663,2.4282,3647.4609,8856.7998
1980700,2.4810,3593.7500,8916.0820
1980738,2.3754,3593.7500,8536.6738
1980776,2.2698,3657.2266,8301.3477
1980813,2.1907,3691.4063,8086.6426
1980851,2.2698,3627.9297,8234.8486
1980888,2.3226,3623.0469,8415.0156
1980925,2.4810,3706.0547,9194.7090
1980962,2.3226,3691.4063,8573.7900
1981000,2.1907,3559.5703,7797.8340
1981038,2.2698,3632.8125,8245.9316
1981075,2.2435,3701.1719,8303.4102
1981113,2.3490,3696.2891,8682.6895
1981150,2.2962,3642.5781,8364.2393
1981188,2.2435,3593.7500,8062.4146
1981224,2.1379,3706.0547,7923.1006
1981262,2.2171,3730.4688,8270.6758
1981299,2.4282,3657.2266,8880.5127
1981337,2.4810,3574.2188,8867.6250
1981375,2.4018,3608.3984,8666.7090
1981412,2.3490,3681.6406,8648.2803
1981450,2.2698,3686.5234,8367.8477
1981487,2.1907,3603.5156,7894.1035
1981524,2.1907,3618.1641,7926.1934
1981561,2.4018,3720.7031,8936.4443
1981599,2.4282,3681.6406,8939.7949
1981637,2.2962,3681.6406,8453.9365
1981674,2.2171,3696.2891,8194.8975
1981712,2.1115,3725.5859,7866.5239
1981749,2.3490,3715.8203,8728.5693
1981787,2.3490,3618.1641,8499.1719
1981824,2.4546,3583.9844,8797.2588
1981861,2.3490,3662.1094,8602.4004
1981898,2.3490,3706.0547,8705.6289
1981936,2.3226,3686.5234,8562.4492
1981974,2.3490,3603.5156,8464.7617
1982011,2.2435,3652.3438,8193.8672
1982049,2.3490,3769.5313,8854.7373
1982086,2.3226,3666.9922,8517.0850
1982124,2.2171,3623.0469,8032.5151
1982160,2.1907,3647.4609,7990.3730
1982198,2.1115,3750.0000,7918.0742
1982236,2.1643,3691.4063,7989.2134
1982273,2.3754,3642.5781,8652.6611
1982311,2.2962,3603.5156,8274.5420
1982348,2.3490,3706.0547,8705.6289
1982386,2.1379,3725.5859,7964.8560
1982423,2.2171,3662.1094,8119.1191
1982460,2.3226,3583.9844,8324.2881
1982497,2.3490,3662.1094,8602.4004
1982535,2.4018,3706.0547,8901.2607
1982573,2.3490,3657.2266,8590.9307
1982610,2.1907,3579.1016,7840.6201
1982648,2.1907,3686.5234,8075.9458
1982685,2.2962,3725.5859,8554.8447
1982723,2.3490,3618.1641,8499.1719
1982759,2.4282,3593.7500,8726.3779
1982797,2.3754,3632.8125,8629.4639
1982835,2.2962,3696.2891,8487.5723
1982872,2.2962,3691.4063,8476.3604
1982910,2.3226,3637.6953,8449.0391
1982947,2.3754,3623.0469,8606.2666
1982985,2.2962,3710.9375,8521.2090
1983022,2.3490,3676.7578,8636.8105
1983059,2.2962,3603.5156,8274.5420
1983096,2.1379,3569.3359,7630.8120
1983134,2.2698,3632.8125,8245.9316
1983172,2.2962,3706.0547,8509.9971
1983209,2.2698,3632.8125,8245.9316
1983247,2.2698,3598.6328,8168.3491
1983284,2.2962,3696.2891,8487.5723
1983322,2.3226,3657.2266,8494.4033
1983358,2.2435,3662.1094,8215.7754
1983396,2.2698,3598.6328,8168.3491
1983434,2.2435,3691.4063,8281.5020
1983471,2.2962,3696.2891,8487.5723
1983509,2.2435,3681.6406,8259.5928
1983546,2.3226,3588.8672,8335.6289
1983584,2.2435,3686.5234,8270.5479
1983621,2.2171,3735.3516,8281.5020
1983659,2.1907,3671.8750,8043.8560
1983695,2.4282,3588.8672,8714.5215
1983733,2.4810,3603.5156,8940.3096
1983771,2.3226,3706.0547,8607.8125
1983808,2.3490,3686.5234,8659.7500
1983846,2.1907,3618.1641,7926.1934
1983883,2.2698,3574.2188,8112.9326
1983921,2.3754,3701.1719,8791.8457
1983958,2.4018,3632.8125,8725.3467
1983995,2.3754,3627.9297,8617.8652
1984033,2.1379,3588.8672,7672.5679
1984070,2.0851,3735.3516,7788.5557
1984108,2.1115,3740.2344,7897.4541
1984145,2.2698,3657.2266,8301.3477
1984183,2.3226,3720.7031,8641.8359
1984220,2.2962,3666.9922,8420.2998
1984258,2.2171,3706.0547,8216.5488
1984294,2.2698,3662.1094,8312.4316
1984332,2.3226,3613.2813,8392.3340
1984370,2.3490,3637.6953,8545.0508
1984407,2.4546,3657.2266,8977.0391
1984445,2.5074,3662.1094,9182.3369
1984482,2.3754,3583.9844,8513.4766
1984520,2.3226,3593.7500,8346.9697
1984557,2.3226,3706.0547,8607.8125
1984594,2.3754,3676.7578,8733.8525
1984632,2.3754,3627.9297,8617.8652
1984669,2.3754,3583.9844,8513.4766
1984707,2.2698,3706.0547,8412.1807
1984744,2.1379,3740.2344,7996.1724
1984782,2.0587,3691.4063,7599.4956
1984819,2.1643,3544.9219,7672.1812
1984857,2.2435,3666.9922,8226.7295
1984893,2.4810,3686.5234,9146.2520
1984931,2.2962,3666.9922,8420.2998
1984969,2.2962,3608.3984,8285.7539
1985006,2.0851,3740.2344,7798.7368
1985044,2.1115,3720.7031,7856.2144
1985081,2.2435,3686.5234,8270.5479
1985119,2.2698,3613.2813,8201.5986
1985156,2.3754,3583.9844,8513.4766
1985193,2.2435,3691.4063,8281.5020
1985231,2.2962,3662.1094,8409.0879
1985268,2.1907,3652.3438,8001.0693
1985306,2.2435,3603.5156,8084.3232
1985343,2.2962,3720.7031,8543.6328
1985381,2.5338,3647.4609,9241.8770
1985418,2.3226,3632.8125,8437.6982
1985456,2.1907,3579.1016,7840.6201
1985492,2.1379,3701.1719,7912.6616
1985530,2.1379,3725.5859,7964.8560
1985568,2.2171,3671.8750,8140.7700
1985605,2.3226,3603.5156,8369.6523
1985643,2.3226,3652.3438,8483.0625
1985680,2.3754,3710.9375,8815.0439
1985718,2.2435,3652.3438,8193.8672
1985755,2.1907,3588.8672,7862.0137
1985793,2.1907,3632.8125,7958.2832
1985830,2.3226,3720.7031,8641.8359
1985867,2.2435,3730.4688,8369.1367
1985905,2.2962,3662.1094,8409.0879
1985942,2.1643,3642.5781,7883.5361
1985980,2.1115,3715.8203,7845.9043
1986017,2.2435,3686.5234,8270.5479
1986055,2.1643,3564.4531,7714.4521
1986092,2.2962,3598.6328,8263.3301
1986129,2.2962,3671.8750,8431.5117
1986167,2.2698,3730.4688,8467.5967
1986204,2.3490,3662.1094,8602.4004
1986242,2.2698,3603.5156,8179.4321
1986279,2.3226,3769.5313,8755.2461
1986317,2.4018,3662.1094,8795.7129
1986354,2.2962,3652.3438,8386.6631
1986392,2.3490,3618.1641,8499.1719
1986429,2.1115,3671.8750,7753.1143
1986466,2.2698,3720.7031,8445.4297
1986504,2.2171,3681.6406,8162.4209
1986541,2.2435,3637.6953,8161.0039
1986579,2.2171,3618.1641,8021.6899
1986616,2.1907,3720.7031,8150.8223
1986654,2.2435,3691.4063,8281.5020
1986691,2.3754,3632.8125,8629.4639
1986728,2.4810,3593.7500,8916.0820
1986766,2.4810,3657.2266,9073.5664
1986803,2.5338,3676.7578,9316.1094
1986841,2.4810,3632.8125,9012.9951
1986878,2.1379,3618.1641,7735.2007
1986916,2.0851,3833.0078,7992.1777
1986953,2.0851,3740.2344,7798.7368
1986991,1.9003,3715.8203,7061.3140
1987028,2.0587,3657.2266,7529.1299
1987065,2.0851,3735.3516,7788.5557
1987103,2.0059,3793.9453,7610.3208
1987140,1.9795,3725.5859,7374.8662
1987178,2.0851,3637.6953,7584.9331
1987215,2.3754,3613.2813,8583.0684
1987253,2.2962,3681.6406,8453.9365
1987290,2.1907,3896.4844,8535.9004
1987328,2.3490,3481.4453,8178.0156
1987365,2.2171,3627.9297,8043.3408
1987402,2.0323,3735.3516,7591.3765
1987440,2.1643,3725.5859,8063.1880
1987477,2.0059,3652.3438,7326.2803
1987515,2.1115,3632.8125,7670.6343
1987552,2.0059,3745.1172,7512.3760
1987590,1.9003,3784.1797,7191.2197
1987628,1.9531,3730.4688,7286.0718
1987664,1.7156,3715.8203,6374.7974
1987702,1.6892,3813.4766,6441.6836
1987739,1.4780,3867.1875,5715.8599
1987777,1.3461,3793.9453,5106.9263
1987814,1.4516,3750.0000,5443.6758
1987852,1.4253,3833.0078,5463.0073
1987889,1.3197,3872.0703,5109.8901
1987927,1.4253,3808.5938,5428.2109
1987964,1.2933,3632.8125,4698.2637
1988001,1.1613,3872.0703,4496.7031
1988039,1.0821,3920.8984,4242.9487
1988076,0.3431,4033.2031,1383.8588
1988114,0.1320,4033.2031,532.2534
1988150,0.1584,4042.9688,640.2505
1988187,0.1320,4047.8516,534.1865
1988224,0.1584,4018.5547,636.3843
1988259,0.1320,4038.0859,532.8977
1988296,0.2111,4038.0859,852.6364
1988332,0.1584,4042.9688,640.2505
1988369,0.1848,4028.3203,744.2526
1988405,0.2111,4038.0859,852.6364
1988442,0.1584,4033.2031,638.7040
1988477,0.1320,4023.4375,530.9646
1988514,0.1320,4033.2031,532.2534
1988550,0.1848,4042.9688,746.9590
1988587,0.1584,4042.9688,640.2505
1988624,0.1848,4038.0859,746.0569
1988660,0.1584,4028.3203,637.9308
1988697,0.1584,4033.2031,638.7040
1988732,0.2111,4038.0859,852.6364
1988769,0.3167,4047.8516,1282.0475
1988806,0.2111,4052.7344,855.7294
1988843,0.1848,4038.0859,746.0569
1988879,0.2639,4052.7344,1069.6617
1988917,0.2375,4038.0859,959.2159
1988953,0.2375,4042.9688,960.3758
1988989,0.2903,4047.8516,1175.2103
1989027,0.1320,4042.9688,533.5421
1989063,0.2639,3969.7266,1047.7529
1989101,0.1320,4047.8516,534.1865
1989137,0.1848,4047.8516,747.8611
1989174,0.1848,4042.9688,746.9590
