1,4038.0859,1918.4319
269417563,2.4018,3735.3516,8971.6270
269417602,2.4810,3715.8203,9218.9375
269417641,2.6130,3715.8203,9709.3066
269417680,2.6130,3696.2891,9658.2725
269417720,2.6130,3681.6406,9619.9971
269417760,2.6658,3701.1719,9866.4053
269417799,2.6394,3671.8750,9691.3926
269417839,2.5074,3701.1719,9280.2822
269417878,2.4018,3715.8203,8924.7158
269417918,2.4546,3730.4688,9156.8193
269417958,2.4810,3715.8203,9218.9375
269417997,2.4546,3745.1172,9192.7754
269418037,2.2435,3730.4688,8369.1367
269418076,2.2698,3764.6484,8545.1797
269418116,2.2962,3725.5859,8554.8447
269418155,2.5074,3735.3516,9365.9844
269418194,2.3754,3706.0547,8803.4443
269418234,2.4546,3745.1172,9192.7754
269418273,2.4282,3710.9375,9010.9336
269418313,2.4546,3750.0000,9204.7607
269418352,2.5074,3715.8203,9317.0117
269418392,2.5338,3735.3516,9464.5732
269418432,2.5338,3691.4063,9353.2246
269418471,2.4546,3725.5859,9144.8340
269418511,2.6394,3671.8750,9691.3926
269418550,2.5338,3720.7031,9427.4570
269418590,2.5074,3686.5234,9243.5527
269418630,2.5866,3730.4688,9649.1221
269418669,2.5074,3715.8203,9317.0117
269418708,2.4282,3740.2344,9082.0732
269418747,2.3754,3754.8828,8919.4326
269418787,2.3490,3759.7656,8831.7979
269418827,2.4810,3715.8203,9218.9375
269418866,2.3226,3764.6484,8743.9053
269418906,2.2435,3764.6484,8445.8174
269418945,2.2435,3754.8828,8423.9082
269418985,2.3754,3740.2344,8884.6357
269419025,2.5074,3696.2891,9268.0391
269419064,2.6921,3691.4063,9937.8018
269419104,2.5602,3735.3516,9563.1621
269419143,2.6394,3671.8750,9691.3926
269419183,2.5866,3720.7031,9623.8623
269419223,2.5866,3706.0547,9585.9736
269419261,2.4282,3750.0000,9105.7861
269419301,2.4282,3715.8203,9022.7900
269419340,2.4018,3735.3516,8971.6270
269419380,2.4546,3715.8203,9120.8633
269419419,2.2435,3745.1172,8402.0000
269419459,2.3490,3725.5859,8751.5088
269419499,2.2962,3740.2344,8588.4814
269419538,2.4282,3725.5859,9046.5029
269419578,2.4018,3725.5859,8948.1719
269419617,2.4018,3730.4688,8959.8994
269419657,2.5074,3715.8203,9317.0117
269419697,2.6658,3706.0547,9879.4219
269419736,2.6658,3706.0547,9879.4219
269419776,2.5866,3691.4063,9548.0840
269419814,2.4282,3735.3516,9070.2168
269419854,2.4282,3710.9375,9010.9336
269419894,2.3490,3769.5313,8854.7373
269419933,2.4810,3725.5859,9243.1660
269419973,2.3226,3735.3516,8675.8594
269420012,2.3490,3754.8828,8820.3281
269420052,2.3490,3725.5859,8751.5088
269420092,2.4282,3725.5859,9046.5029
269420131,2.4810,3701.1719,9182.5947
269420171,2.4546,3710.9375,9108.8779
269420210,2.5602,3715.8203,9513.1592
269420250,2.7185,3696.2891,10048.5050
269420291,2.6394,3701.1719,9768.7178
269420329,2.5338,3676.7578,9316.1094
269420369,2.5074,3735.3516,9365.9844
269420408,2.4810,3706.0547,9194.7090
269420448,2.3490,3754.8828,8820.3281
269420488,2.2435,3720.7031,8347.2275
269420527,2.2962,3779.2969,8678.1787
269420567,2.0587,3754.8828,7730.1748
269420606,2.0851,3750.0000,7819.0986
269420646,2.2962,3750.0000,8610.9053
269420685,2.4018,3730.4688,8959.8994
269420725,2.4546,3720.7031,9132.8486
269420765,2.5074,3706.0547,9292.5254
269420804,2.5602,3691.4063,9450.6543
269420844,2.5866,3720.7031,9623.8623
269420882,2.5866,3701.1719,9573.3438
269420922,2.5338,3710.9375,9402.7129
269420962,2.7185,3671.8750,9982.1348
269421001,2.7185,3691.4063,10035.2310
269421042,2.5074,3725.5859,9341.4980
269421081,2.3754,3754.8828,8919.4326
269421121,2.5338,3740.2344,9476.9443
269421161,2.5074,3715.8203,9317.0117
269421200,2.2698,3750.0000,8511.9297
269421240,2.2435,3754.8828,8423.9082
269421279,2.4546,3725.5859,9144.8340
269421319,2.3226,3730.4688,8664.5176
269421359,2.2962,3740.2344,8588.4814
269421398,2.2698,3774.4141,8567.3457
269421437,2.2435,3720.7031,8347.2275
269421476,2.5074,3691.4063,9255.7959
269421516,2.5338,3691.4063,9353.2246
269421556,2.5602,3715.8203,9513.1592
269421595,2.4810,3779.2969,9376.4229
269421635,2.5338,3715.8203,9415.0850
269421674,2.5866,3696.2891,9560.7139
269421714,2.4018,3730.4688,8959.8994
269421754,2.3226,3740.2344,8687.2002
269421793,2.3226,3730.4688,8664.5176
269421833,2.4546,3710.9375,9108.8779
269421872,2.3754,3730.4688,8861.4385
269421912,2.3490,3720.7031,8740.0391
269421952,2.3754,3725.5859,8849.8398
269421990,2.5338,3706.0547,9390.3408
269422030,2.3754,3750.0000,8907.8330
269422069,2.4018,3715.8203,8924.7158
269422109,2.4018,3750.0000,9006.8096
269422148,2.3226,3735.3516,8675.8594
269422188,2.2962,3754.8828,8622.1182
269422228,2.2435,3745.1172,8402.0000
269422267,2.4018,3720.7031,8936.4443
269422307,2.3490,3735.3516,8774.4482
269422346,2.5074,3701.1719,9280.2822
269422386,2.5338,3730.4688,9452.2012
269422426,2.5074,3706.0547,9292.5254
269422465,2.6130,3706.0547,9683.7900
269422504,2.6921,3701.1719,9964.0928
269422543,2.8241,3657.2266,10328.4220
269422584,2.8769,3662.1094,10535.5240
269422625,2.6130,3676.7578,9607.2383
269422664,2.6658,3701.1719,9866.4053
269422704,2.4810,3696.2891,9170.4805
269422743,2.4546,3720.7031,9132.8486
269422783,2.2962,3735.3516,8577.2695
269422823,2.3490,3740.2344,8785.9180
269422862,2.2962,3759.7656,8633.3301
269422902,2.2171,3740.2344,8292.3271
269422941,2.0851,3745.1172,7808.9175
269422981,2.1115,3750.0000,7918.0742
269423021,2.2962,3754.8828,8622.1182
269423059,2.5866,3706.0547,9585.9736
269423099,2.5602,3720.7031,9525.6602
269423138,2.5602,3686.5234,9438.1533
269423178,2.5866,3710.9375,9598.6035
269423218,2.7449,3676.7578,10092.4520
269423258,2.6130,3706.0547,9683.7900
269423298,2.4810,3735.3516,9267.3945
269423337,2.4546,3706.0547,9096.8926
269423377,2.3490,3750.0000,8808.8584
269423417,2.4018,3740.2344,8983.3545
269423456,2.3490,3725.5859,8751.5088
269423496,2.2435,3759.7656,8434.8633
269423535,2.3226,3745.1172,8698.5410
269423575,2.2435,3745.1172,8402.0000
269423613,2.3226,3740.2344,8687.2002
269423653,2.2435,3769.5313,8456.7715
269423693,2.4018,3720.7031,8936.4443
269423732,2.4810,3745.1172,9291.6230
269423772,2.3490,3706.0547,8705.6289
269423811,2.4282,3745.1172,9093.9297
269423851,2.4546,3715.8203,9120.8633
269423891,2.6658,3691.4063,9840.3721
269423930,2.7713,3657.2266,10135.3670
269423971,2.6921,3691.4063,9937.8018
269424010,2.5338,3706.0547,9390.3408
269424050,2.6394,3691.4063,9742.9424
269424090,2.5074,3720.7031,9329.2549
269424129,2.4282,3706.0547,8999.0771
269424168,2.2435,3754.8828,8423.9082
269424207,2.3754,3720.7031,8838.2412
269424247,2.5602,3686.5234,9438.1533
269424287,2.4018,3715.8203,8924.7158
269424326,2.4018,3759.7656,9030.2646
269424366,2.1907,3730.4688,8172.2153
269424405,2.2962,3730.4688,8566.0576
269424445,2.4282,3715.8203,9022.7900
269424485,2.4282,3715.8203,9022.7900
269424524,2.4810,3715.8203,9218.9375
269424564,2.4546,3715.8203,9120.8633
269424603,2.5602,3701.1719,9475.6563
269424643,2.5074,3720.7031,9329.2549
269424683,2.5866,3686.5234,9535.4541
269424721,2.5074,3710.9375,9304.7686
269424761,2.5338,3681.6406,9328.4805
269424800,2.5866,3715.8203,9611.2334
269424840,2.4810,3691.4063,9158.3662
269424880,2.4018,3706.0547,8901.2607
269424919,2.2698,3720.7031,8445.4297
269424959,2.4018,3759.7656,9030.2646
269424998,2.3754,3720.7031,8838.2412
269425038,2.3226,3750.0000,8709.8818
269425077,2.2435,3725.5859,8358.1826
269425117,2.3490,3764.6484,8843.2676
269425157,2.2435,3754.8828,8423.9082
269425196,2.2962,3754.8828,8622.1182
269425235,2.1907,3715.8203,8140.1255
269425274,2.2962,3725.5859,8554.8447
269425314,2.5338,3710.9375,9402.7129
269425354,2.5338,3681.6406,9328.4805
269425393,2.5338,3706.0547,9390.3408
269425433,2.6394,3686.5234,9730.0557
269425472,2.6921,3696.2891,9950.9473
269425512,2.5602,3696.2891,9463.1553
269425552,2.4810,3720.7031,9231.0518
269425591,2.4018,3715.8203,8924.7158
269425631,2.3490,3750.0000,8808.8584
269425670,2.3754,3750.0000,8907.8330
269425710,2.2435,3774.4141,8467.7256
269425750,1.9267,3945.3125,7601.5576
269425788,1.9003,3818.3594,7256.1729
269425828,1.8739,3803.7109,7127.9424
269425867,1.9267,3803.7109,7328.7295
269425907,2.2435,3750.0000,8412.9541
269425947,2.4810,3715.8203,9218.9375
269425986,2.6130,3720.7031,9722.0654
269426026,2.1379,3735.3516,7985.7339
269426065,1.8212,3818.3594,6953.8325
269426105,1.5572,3837.8906,5976.4448
269426145,1.6892,3842.7734,6491.1714
269426184,1.8476,3803.7109,7027.5483
269426224,2.4546,3715.8203,9120.8633
269426263,2.9297,3486.3281,10213.8520
269426304,3.1144,3627.9297,11298.9790
269426344,2.4018,3710.9375,8912.9883
269426383,1.9795,3803.7109,7529.5161
269426423,2.0851,3813.4766,7951.4531
269426462,2.4282,3720.7031,9034.6465
269426502,2.7977,3686.5234,10313.8580
269426542,2.5866,3696.2891,9560.7139
269426582,2.2435,3759.7656,8434.8633
269426622,1.9003,3789.0625,7200.4985
269426661,1.8739,3774.4141,7073.0415
269426701,2.1115,3769.5313,7959.3140
269426740,2.2435,3754.8828,8423.9082
269426780,2.3490,3735.3516,8774.4482
269426820,2.2435,3759.7656,8434.8633
269426859,1.8739,3793.9453,7109.6421
269426898,1.7684,3818.3594,6752.2720
269426937,1.7684,3803.7109,6726.3682
269426977,2.1115,3769.5313,7959.3140
269427017,2.4546,3730.4688,9156.8193
269427056,2.3490,3725.5859,8751.5088
269427096,2.3226,3754.8828,8721.2227
269427135,2.1115,3750.0000,7918.0742
269427175,1.9003,3818.3594,7256.1729
269427215,1.7420,3808.5938,6634.4805
269427254,1.8212,3828.1250,6971.6172
269427294,2.2698,3750.0000,8511.9297
269427333,2.6658,3686.5234,9827.3564
269427373,2.3754,3715.8203,8826.6426
269427412,2.1115,3774.4141,7969.6240
269427451,2.1643,3774.4141,8168.8652
269427491,1.8739,3793.9453,7109.6421
269427530,1.7948,3823.2422,6861.8159
269427570,1.7684,3808.5938,6735.0024
269427610,2.1115,3789.0625,8000.5542
269427649,2.3490,3730.4688,8762.9785
269427689,2.4282,3754.8828,9117.6426
269427728,2.0059,3764.6484,7551.5537
269427768,1.7948,3818.3594,6853.0522
269427807,1.7948,3823.2422,6861.8159
269427847,1.9003,3789.0625,7200.4985
269427887,2.2435,3774.4141,8467.7256
269427926,2.1379,3754.8828,8027.4893
269427965,1.9267,3808.5938,7338.1372
269428004,2.0059,3779.2969,7580.9370
269428044,1.7420,3847.6563,6702.5264
269428084,1.8212,3803.7109,6927.1553
269428123,1.7156,3842.7734,6592.5957
269428163,2.0059,3789.0625,7600.5264
269428202,2.2698,3750.0000,8511.9297
269428242,2.4810,3701.1719,9182.5947
269428282,2.2435,3750.0000,8412.9541
269428321,2.2171,3769.5313,8357.2803
269428361,2.0323,3769.5313,7660.8398
269428400,1.7684,3847.6563,6804.0796
269428440,1.7684,3818.3594,6752.2720
269428480,1.8739,3818.3594,7155.3926
269428518,2.1643,3769.5313,8158.2974
269428558,2.2435,3745.1172,8402.0000
269428597,2.0587,3774.4141,7770.3838
269428637,1.7420,3837.8906,6685.5146
269428677,1.7420,3818.3594,6651.4917
269428716,1.7948,3808.5938,6835.5254
269428756,1.7948,3828.1250,6870.5791
269428795,1.8739,3793.9453,7109.6421
269428835,2.1115,3789.0625,8000.5542
269428875,2.1115,3750.0000,7918.0742
269428914,2.0323,3789.0625,7700.5332
269428954,1.8476,3837.8906,7090.6973
269428993,1.5836,3857.4219,6108.6704
269429032,1.9531,3808.5938,7438.6597
269429071,1.8212,3789.0625,6900.4780
269429111,1.9795,3769.5313,7461.8569
269429151,2.0059,3769.5313,7561.3481
269429190,1.9531,3803.7109,7429.1230
269429230,1.7684,3798.8281,6717.7334
269429269,1.8476,3793.9453,7009.5059
269429309,1.6100,3842.7734,6186.8979
269429349,1.4780,3872.0703,5723.0771
269429388,2.0587,3793.9453,7810.5928
269429428,1.9003,3798.8281,7219.0566
269429467,2.0851,3774.4141,7870.0044
269429507,1.8476,3798.8281,7018.5273
269429547,1.7420,3833.0078,6677.0093
269429585,1.5836,3833.0078,6070.0078
269429625,1.5836,3872.0703,6131.8682
269429664,1.6892,3823.2422,6458.1792
269429704,1.7420,3847.6563,6702.5264
269429744,1.9795,3793.9453,7510.1851
269429783,2.0059,3735.3516,7492.7866
269429823,1.8212,3808.5938,6936.0474
269429862,1.5572,3837.8906,5976.4448
269429902,1.5836,3857.4219,6108.6704
269429942,1.7420,3813.4766,6642.9863
269429981,1.7948,3842.7734,6896.8696
269430021,2.1379,3740.2344,7996.1724
269430060,2.1907,3769.5313,8257.7881
269430099,2.1643,3759.7656,8137.1621
269430139,1.9003,3813.4766,7246.8936
269430178,1.8212,3803.7109,6927.1553
269430218,1.6100,3833.0078,6171.1753
269430257,1.4516,3881.8359,5635.0552
269430297,1.5836,3867.1875,6124.1353
269430336,1.7684,3813.4766,6743.6372
269430376,1.4516,3847.6563,5585.4385
269430416,1.4780,3872.0703,5723.0771
269430455,1.3461,3857.4219,5192.3701
269430495,1.4253,3872.0703,5518.6812
269430534,1.4253,3862.3047,5504.7627
269430574,1.4253,3867.1875,5511.7222
269430614,1.3989,3876.9531,5423.3135
269430652,1.5836,3847.6563,6093.2056
269430692,1.4516,3886.7188,5642.1436
269430731,1.6628,3842.7734,6389.7471
269430771,1.3989,3891.6016,5443.8047
269430811,1.5308,3999.0234,6121.8159
269430850,1.5308,3876.9531,5934.9473
269430890,1.4516,3857.4219,5599.6147
269430929,1.5044,3881.8359,5839.9663
269430969,1.3989,3867.1875,5409.6528
269431009,1.5044,3852.5391,5795.8911
269431048,1.3989,3881.8359,5430.1440
269431088,1.6628,3842.7734,6389.7471
269431127,0.5015,4013.6719,2012.7682
269431166,0.6334,4013.6719,2542.4441
269431206,0.5015,4008.7891,2010.3196
269431245,0.5279,4013.6719,2118.7034
269431285,0.5543,4013.6719,2224.6387
269431324,0.4751,3994.1406,1897.5541
269431364,0.6071,4013.6719,2436.5090
269431404,0.4751,4013.6719,1906.8331
269431443,0.4487,4008.7891,1798.7072
269431483,0.4751,4013.6719,1906.8331
269431522,0.5807,4008.7891,2327.7385
269431562,0.4751,4003.9063,1902.1936
269431601,0.4751,4023.4375,1911.4727
269431641,0.4487,4013.6719,1800.8981
269431681,0.4487,3979.4922,1785.5619
269431719,0.4751,4013.6719,1906.8331
269431759,0.5015,4028.3203,2020.1141
269431798,0.4751,4008.7891,1904.5133
269431838,0.4751,4018.5547,1909.1528
269431878,0.5279,4013.6719,2118.7034
269431917,0.4751,4008.7891,1904.5133
269431957,0.4751,4013.6719,1906.8331
269431996,0.5279,4023.4375,2123.8584
269432036,0.4487,3994.1406,1792.1345
269432076,0.4751,4003.9063,1902.1936
269432115,0.4223,4018.5547,1697.0248
269432155,0.5015,4018.5547,2015.2168
269432194,0.4487,3999.0234,1794.3254
269432233,0.4751,3994.1406,1897.5541
269432273,0.4751,4013.6719,1906.8331
269432312,0.4751,3935.5469,1869.7172
269432352,0.4751,4018.5547,1909.1528
269432391,0.4751,4013.6719,1906.8331
269432431,0.4751,4013.6719,1906.8331
269432471,0.4487,4018.5547,1803.0889
269432510,0.4223,4018.5547,1697.0248
269432550,0.4487,4018.5547,1803.0889
269432589,0.5015,4013.6719,2012.7682
269432629,0.4751,3989.2578,1895.2344
269432669,0.5015,4008.7891,2010.3196
269432708,0.5015,4008.7891,2010.3196
269432748,0.4487,4018.5547,1803.0889
269432786,0.4751,4008.7891,1904.5133
269432826,0.6071,4013.6719,2436.5090
269432865,0.4751,4013.6719,1906.8331
269432905,0.4487,4018.5547,1803.0889
269432945,0.4487,4023.4375,1805.2798
269432984,0.4751,4013.6719,1906.8331
269433024,0.5543,4013.6719,2224.6387
269433063,0.4751,4018.5547,1909.1528
269433103,0.4751,4013.6719,1906.8331
269433143,0.5015,4013.6719,2012.7682
269433182,0.4487,4013.6719,1800.8981
269433222,0.4487,4013.6719,1800.8981
269433261,0.5015,4013.6719,2012.7682
269433300,0.5015,4018.5547,2015.2168
269433340,0.4487,4003.9063,1796.5162
269433379,0.4487,3999.0234,1794.3254
269433419,0.5015,4023.4375,2017.6654
269433458,0.4751,4013.6719,1906.8331
269433498,0.5015,4003.9063,2007.8710
269433538,0.4751,4003.9063,1902.1936
269433577,0.4487,4018.5547,1803.0889
269433617,0.4487,4013.6719,1800.8981
269433656,0.4487,4018.5547,1803.0889
269433696,0.4751,4008.7891,1904.5133
269433736,0.5015,4003.9063,2007.8710
