062.50003431,4067.3828,1395.5864
344071921,2.2698,3745.1172,8500.8467
344071960,2.4018,3779.2969,9077.1748
344072000,2.3754,3725.5859,8849.8398
344072039,2.4282,3769.5313,9153.2119
344072079,2.2435,3750.0000,8412.9541
344072118,2.2962,3745.1172,8599.6934
344072158,2.2698,3759.7656,8534.0957
344072198,2.5074,3735.3516,9365.9844
344072237,2.6130,3710.9375,9696.5488
344072276,2.4546,3730.4688,9156.8193
344072315,2.4810,3686.5234,9146.2520
344072355,2.4546,3710.9375,9108.8779
344072395,2.4282,3715.8203,9022.7900
344072434,2.4018,3706.0547,8901.2607
344072474,2.5338,3720.7031,9427.4570
344072513,2.6658,3715.8203,9905.4541
344072553,2.5074,3725.5859,9341.4980
344072593,2.4018,3710.9375,8912.9883
344072632,2.3226,3754.8828,8721.2227
344072672,2.3226,3730.4688,8664.5176
344072711,2.2962,3764.6484,8644.5420
344072751,2.4282,3740.2344,9082.0732
344072791,2.3226,3750.0000,8709.8818
344072829,2.2171,3750.0000,8313.9775
344072869,2.2435,3750.0000,8412.9541
344072908,2.2962,3750.0000,8610.9053
344072948,2.3754,3745.1172,8896.2344
344072988,2.3754,3715.8203,8826.6426
344073027,2.4810,3715.8203,9218.9375
344073067,2.5338,3710.9375,9402.7129
344073106,2.5074,3740.2344,9378.2275
344073146,2.4018,3740.2344,8983.3545
344073186,2.3754,3676.7578,8733.8525
344073225,2.3754,3725.5859,8849.8398
344073265,2.4546,3730.4688,9156.8193
344073304,2.4546,3706.0547,9096.8926
344073344,2.3226,3740.2344,8687.2002
344073382,2.3226,3754.8828,8721.2227
344073422,2.4546,3754.8828,9216.7461
344073462,2.3226,3735.3516,8675.8594
344073501,2.3226,3764.6484,8743.9053
344073541,2.3754,3730.4688,8861.4385
344073580,2.4546,3740.2344,9180.7900
344073620,2.5074,3715.8203,9317.0117
344073660,2.4810,3740.2344,9279.5088
344073699,2.4282,3720.7031,9034.6465
344073739,2.5338,3715.8203,9415.0850
344073778,2.5074,3735.3516,9365.9844
344073818,2.3754,3725.5859,8849.8398
344073858,2.3490,3759.7656,8831.7979
344073896,2.2962,3725.5859,8554.8447
344073936,2.2171,3764.6484,8346.4541
344073975,2.4282,3681.6406,8939.7949
344074015,2.3490,3745.1172,8797.3887
344074055,2.4018,3720.7031,8936.4443
344074094,2.3754,3750.0000,8907.8330
344074134,2.4546,3701.1719,9084.9072
344074173,2.3226,3735.3516,8675.8594
344074213,2.2962,3740.2344,8588.4814
344074253,2.4546,3759.7656,9228.7314
344074292,2.4282,3720.7031,9034.6465
344074332,2.3490,3754.8828,8820.3281
344074371,2.5074,3730.4688,9353.7412
344074411,2.3490,3750.0000,8808.8584
344074450,2.3490,3715.8203,8728.5693
344074489,2.4018,3754.8828,9018.5371
344074529,2.5074,3706.0547,9292.5254
344074568,2.5338,3725.5859,9439.8291
344074608,2.5074,3730.4688,9353.7412
344074647,2.4282,3745.1172,9093.9297
344074687,2.5074,3745.1172,9390.4707
344074727,2.5866,3701.1719,9573.3438
344074766,2.5074,3750.0000,9402.7139
344074806,2.3490,3710.9375,8717.0996
344074845,2.4018,3740.2344,8983.3545
344074885,2.2962,3720.7031,8543.6328
344074925,2.4018,3745.1172,8995.0820
344074963,2.4018,3666.9922,8807.4404
344075003,2.3490,3730.4688,8762.9785
344075042,2.2698,3735.3516,8478.6797
344075082,2.3754,3745.1172,8896.2344
344075122,2.3490,3745.1172,8797.3887
344075161,2.1907,3754.8828,8225.6982
344075201,2.2171,3759.7656,8335.6289
344075240,2.2962,3725.5859,8554.8447
344075280,2.3754,3745.1172,8896.2344
344075320,2.4546,3725.5859,9144.8340
344075359,2.3754,3725.5859,8849.8398
344075399,2.5602,3720.7031,9525.6602
344075438,2.3490,3769.5313,8854.7373
344075478,2.3490,3725.5859,8751.5088
344075517,2.5338,3745.1172,9489.3164
344075556,2.4282,3696.2891,8975.3643
344075596,2.4018,3740.2344,8983.3545
344075635,2.3490,3740.2344,8785.9180
344075675,2.2962,3662.1094,8409.0879
344075715,2.4546,3730.4688,9156.8193
344075754,2.3754,3715.8203,8826.6426
344075794,2.4018,3745.1172,8995.0820
344075833,2.2962,3730.4688,8566.0576
344075873,2.3754,3759.7656,8931.0313
344075912,2.2435,3774.4141,8467.7256
344075952,2.2698,3759.7656,8534.0957
344075992,2.4546,3730.4688,9156.8193
344076030,2.3490,3750.0000,8808.8584
344076070,2.4282,3725.5859,9046.5029
344076109,2.5074,3754.8828,9414.9570
344076149,2.3226,3720.7031,8641.8359
344076189,2.3226,3745.1172,8698.5410
344076228,2.4546,3710.9375,9108.8779
344076268,2.4810,3735.3516,9267.3945
344076307,2.3754,3715.8203,8826.6426
344076347,2.3754,3740.2344,8884.6357
344076387,2.3490,3730.4688,8762.9785
344076426,2.4018,3725.5859,8948.1719
344076466,2.4282,3662.1094,8892.3691
344076505,2.5074,3715.8203,9317.0117
344076545,2.5866,3735.3516,9661.7520
344076584,2.4018,3710.9375,8912.9883
344076623,2.2435,3735.3516,8380.0908
344076663,2.2698,3735.3516,8478.6797
344076702,2.2962,3759.7656,8633.3301
344076742,2.3490,3647.4609,8567.9912
344076782,2.4018,3745.1172,8995.0820
344076821,2.4282,3720.7031,9034.6465
344076861,2.3226,3759.7656,8732.5635
344076900,2.4018,3715.8203,8924.7158
344076940,2.3490,3637.6953,8545.0508
344076980,2.3490,3720.7031,8740.0391
344077019,2.3754,3740.2344,8884.6357
344077059,2.2962,3740.2344,8588.4814
344077097,2.2435,3754.8828,8423.9082
344077137,2.3226,3735.3516,8675.8594
344077176,2.3754,3735.3516,8873.0371
344077216,2.5338,3701.1719,9377.9688
344077256,2.4018,3725.5859,8948.1719
344077295,2.4282,3740.2344,9082.0732
344077335,2.3490,3730.4688,8762.9785
344077374,2.2698,3764.6484,8545.1797
344077414,2.4810,3735.3516,9267.3945
344077454,2.3754,3745.1172,8896.2344
344077493,2.3226,3706.0547,8607.8125
344077533,2.4018,3759.7656,9030.2646
344077572,2.2698,3706.0547,8412.1807
344077612,2.3226,3764.6484,8743.9053
344077651,2.3490,3710.9375,8717.0996
344077690,2.5074,3725.5859,9341.4980
344077730,2.4810,3720.7031,9231.0518
344077769,2.5338,3706.0547,9390.3408
344077809,2.4810,3750.0000,9303.7373
344077849,2.3490,3715.8203,8728.5693
344077888,2.3754,3764.6484,8942.6299
344077928,2.3490,3715.8203,8728.5693
344077967,2.3754,3750.0000,8907.8330
344078007,2.3226,3720.7031,8641.8359
344078047,2.3226,3769.5313,8755.2461
344078086,2.2962,3725.5859,8554.8447
344078126,2.4282,3750.0000,9105.7861
344078164,2.4018,3715.8203,8924.7158
344078204,2.5338,3730.4688,9452.2012
344078244,2.5074,3574.2188,8961.9609
344078283,2.4810,3730.4688,9255.2803
344078323,2.3490,3745.1172,8797.3887
344078362,2.4810,3720.7031,9231.0518
344078402,2.3226,3750.0000,8709.8818
344078441,2.3754,3750.0000,8907.8330
344078481,2.3490,3750.0000,8808.8584
344078521,2.4018,3730.4688,8959.8994
344078560,2.3490,3740.2344,8785.9180
344078600,2.4018,3725.5859,8948.1719
344078639,2.3754,3745.1172,8896.2344
344078679,2.4810,3730.4688,9255.2803
344078718,2.3754,3740.2344,8884.6357
344078757,2.3490,3740.2344,8785.9180
344078797,2.3490,3735.3516,8774.4482
344078836,2.1907,3759.7656,8236.3955
344078876,2.3226,3735.3516,8675.8594
344078916,2.4018,3745.1172,8995.0820
344078955,2.4810,3715.8203,9218.9375
344078995,2.4018,3759.7656,9030.2646
344079034,2.4018,3725.5859,8948.1719
344079074,2.3490,3754.8828,8820.3281
344079114,2.4282,3730.4688,9058.3594
344079153,2.4546,3750.0000,9204.7607
344079193,2.5338,3715.8203,9415.0850
344079232,2.3490,3745.1172,8797.3887
344079271,2.2962,3735.3516,8577.2695
344079311,2.2698,3740.2344,8489.7627
344079350,2.3226,3730.4688,8664.5176
344079390,2.2962,3754.8828,8622.1182
344079429,2.4546,3720.7031,9132.8486
344079469,2.4546,3740.2344,9180.7900
344079509,2.4282,3745.1172,9093.9297
344079548,2.3226,3745.1172,8698.5410
344079588,2.4018,3745.1172,8995.0820
344079627,2.3754,3730.4688,8861.4385
344079667,2.4810,3735.3516,9267.3945
344079706,2.5338,3715.8203,9415.0850
344079746,2.5074,3725.5859,9341.4980
344079785,2.4810,3715.8203,9218.9375
344079824,2.3490,3740.2344,8785.9180
344079864,2.4546,3720.7031,9132.8486
344079903,2.3754,3740.2344,8884.6357
344079943,2.3490,3754.8828,8820.3281
344079983,2.2962,3754.8828,8622.1182
344080022,2.2698,3779.2969,8578.4287
344080062,2.2435,3750.0000,8412.9541
344080101,2.3754,3740.2344,8884.6357
344080141,2.4018,3730.4688,8959.8994
344080181,2.4546,3735.3516,9168.8047
344080220,2.4018,3725.5859,8948.1719
344080260,2.3754,3740.2344,8884.6357
344080299,2.4282,3725.5859,9046.5029
344080338,2.3490,3750.0000,8808.8584
344080378,2.4810,3715.8203,9218.9375
344080417,2.4282,3740.2344,9082.0732
344080457,2.4282,3706.0547,8999.0771
344080496,2.3754,3750.0000,8907.8330
344080536,2.4282,3735.3516,9070.2168
344080576,2.3490,3754.8828,8820.3281
344080615,2.4018,3696.2891,8877.8057
344080655,2.5074,3745.1172,9390.4707
344080694,2.5074,3676.7578,9219.0664
344080734,2.3226,3754.8828,8721.2227
344080774,2.3226,3750.0000,8709.8818
344080813,2.4018,3740.2344,8983.3545
344080852,2.3490,3730.4688,8762.9785
344080891,2.4018,3730.4688,8959.8994
344080931,2.5074,3720.7031,9329.2549
344080970,2.4546,3730.4688,9156.8193
344081010,2.3226,3740.2344,8687.2002
344081050,2.3754,3735.3516,8873.0371
344081089,2.3226,3750.0000,8709.8818
344081129,2.4282,3730.4688,9058.3594
344081168,2.4018,3730.4688,8959.8994
344081208,2.5074,3715.8203,9317.0117
344081248,2.5338,3730.4688,9452.2012
344081287,2.5338,3701.1719,9377.9688
344081327,2.6394,3706.0547,9781.6055
344081366,2.4546,3730.4688,9156.8193
344081405,2.3754,3740.2344,8884.6357
344081445,2.4546,3740.2344,9180.7900
344081484,2.4018,3720.7031,8936.4443
344081524,2.3226,3759.7656,8732.5635
344081563,2.2962,3730.4688,8566.0576
344081603,2.2962,3764.6484,8644.5420
344081643,2.2962,3740.2344,8588.4814
344081682,2.3226,3754.8828,8721.2227
344081722,2.3754,3725.5859,8849.8398
344081761,2.5338,3740.2344,9476.9443
344081801,2.4810,3730.4688,9255.2803
344081841,2.4810,3735.3516,9267.3945
344081880,2.5338,3715.8203,9415.0850
344081920,2.4546,3735.3516,9168.8047
344081958,2.4810,3706.0547,9194.7090
344081998,2.4282,3750.0000,9105.7861
344082038,2.4282,3750.0000,9105.7861
344082077,2.4018,3730.4688,8959.8994
344082117,2.3226,3725.5859,8653.1768
344082156,2.3490,3740.2344,8785.9180
344082196,2.4282,3725.5859,9046.5029
344082235,2.3754,3740.2344,8884.6357
344082275,2.4810,3916.0156,9715.6211
344082315,2.3226,3691.4063,8573.7900
344082354,2.4546,3750.0000,9204.7607
344082394,2.5074,3715.8203,9317.0117
344082433,2.4546,3730.4688,9156.8193
344082472,2.3490,3754.8828,8820.3281
344082512,2.3490,3735.3516,8774.4482
344082551,2.3754,3754.8828,8919.4326
344082591,2.2698,3735.3516,8478.6797
344082630,2.4018,3754.8828,9018.5371
344082670,2.4018,3720.7031,8936.4443
344082710,2.4018,3745.1172,8995.0820
344082749,2.4282,3730.4688,9058.3594
344082789,2.3490,3754.8828,8820.3281
344082828,2.4546,3720.7031,9132.8486
344082868,2.4282,3730.4688,9058.3594
344082908,2.3754,3750.0000,8907.8330
344082947,2.2962,3730.4688,8566.0576
344082987,2.3754,3740.2344,8884.6357
344083025,2.2171,3730.4688,8270.6758
344083065,2.3490,3754.8828,8820.3281
344083105,2.4018,3710.9375,8912.9883
344083144,2.4282,3740.2344,9082.0732
344083184,2.4546,3706.0547,9096.8926
344083223,2.4546,3720.7031,9132.8486
344083263,2.4546,3735.3516,9168.8047
344083303,2.3754,3730.4688,8861.4385
344083342,2.4018,3876.9531,9311.7275
344083382,2.2698,3725.5859,8456.5137
344083421,2.4018,3750.0000,9006.8096
344083461,2.3754,3715.8203,8826.6426
344083500,2.5074,3745.1172,9390.4707
344083539,2.4282,3725.5859,9046.5029
344083579,2.4018,3720.7031,8936.4443
344083618,2.5338,3725.5859,9439.8291
344083658,2.4018,3710.9375,8912.9883
344083697,2.3490,3730.4688,8762.9785
344083737,2.3754,3735.3516,8873.0371
344083777,2.3754,3725.5859,8849.8398
344083816,2.3226,3745.1172,8698.5410
344083856,2.4282,3710.9375,9010.9336
344083895,2.5074,3735.3516,9365.9844
344083935,2.4018,3706.0547,8901.2607
344083975,2.4018,3740.2344,8983.3545
344084014,2.3754,3740.2344,8884.6357
344084054,2.3226,3764.6484,8743.9053
344084092,2.4810,3637.6953,9025.1094
344084132,2.4810,3710.9375,9206.8232
344084172,2.4810,3735.3516,9267.3945
344084211,2.3490,3706.0547,8705.6289
344084251,2.3754,3750.0000,8907.8330
344084290,2.3226,3740.2344,8687.2002
344084330,2.4546,3720.7031,9132.8486
344084370,2.4282,3740.2344,9082.0732
344084409,2.3226,3730.4688,8664.5176
344084449,2.3490,3745.1172,8797.3887
344084488,2.2962,3720.7031,8543.6328
344084528,2.3490,3759.7656,8831.7979
344084568,2.4282,3720.7031,9034.6465
344084606,2.4810,3740.2344,9279.5088
344084646,2.3754,3740.2344,8884.6357
344084685,2.3490,3764.6484,8843.2676
344084725,2.2962,3735.3516,8577.2695
344084764,2.3490,3745.1172,8797.3887
344084804,2.4810,3735.3516,9267.3945
344084844,2.5338,3657.2266,9266.6211
344084883,2.4546,3720.7031,9132.8486
344084923,2.4810,3706.0547,9194.7090
344084962,2.6921,3715.8203,10003.5280
344085003,2.4810,3715.8203,9218.9375
344085043,2.4810,3710.9375,9206.8232
344085082,2.4546,3735.3516,9168.8047
344085122,2.4810,3720.7031,9231.0518
344085160,2.3754,3745.1172,8896.2344
344085200,2.3226,3750.0000,8709.8818
344085240,2.3226,3745.1172,8698.5410
344085279,2.2435,3618.1641,8117.1865
344085319,2.3754,3769.5313,8954.2285
344085358,2.3490,3745.1172,8797.3887
344085398,2.4018,3710.9375,8912.9883
344085438,2.3754,3740.2344,8884.6357
344085477,2.3490,3720.7031,8740.0391
344085517,2.3490,3750.0000,8808.8584
344085556,2.4018,3710.9375,8912.9883
344085596,2.5338,3710.9375,9402.7129
344085636,2.5338,3725.5859,9439.8291
344085675,2.4018,3706.0547,8901.2607
344085714,2.4546,3735.3516,9168.8047
344085753,2.3490,3725.5859,8751.5088
344085793,2.4282,3720.7031,9034.6465
344085833,2.4546,3735.3516,9168.8047
344085872,2.4810,3706.0547,9194.7090
344085912,2.4282,3745.1172,9093.9297
344085951,2.2698,3735.3516,8478.6797
344085991,2.3490,3740.2344,8785.9180
344086031,2.3490,3750.0000,8808.8584
344086070,2.3226,3774.4141,8766.5869
344086110,2.6130,3730.4688,9747.5830
344086149,2.5866,3681.6406,9522.8252
344086189,2.4546,3740.2344,9180.7900
344086227,2.2962,3735.3516,8577.2695
344086267,2.2698,3750.0000,8511.9297
344086307,2.3226,3720.7031,8641.8359
344086346,2.3490,3715.8203,8728.5693
344086386,2.4546,3730.4688,9156.8193
344086425,2.4018,3710.9375,8912.9883
344086465,2.5866,3710.9375,9598.6035
344086505,2.5338,3710.9375,9402.7129
344086544,2.5074,3745.1172,9390.4707
344086584,2.4018,3735.3516,8971.6270
344086623,2.3754,3750.0000,8907.8330
344086663,2.1907,3764.6484,8247.0918
344086703,2.2962,3759.7656,8633.3301
344086742,2.3754,3750.0000,8907.8330
344086781,2.2962,3740.2344,8588.4814
344086820,2.3754,3730.4688,8861.4385
344086860,2.3754,3735.3516,8873.0371
344086900,2.3226,3740.2344,8687.2002
344086939,2.2698,3730.4688,8467.5967
344086979,2.1379,3789.0625,8100.5610
344087018,2.0059,3798.8281,7620.1152
344087058,1.9003,3808.5938,7237.6147
344087098,1.9795,3769.5313,7461.8569
344087137,2.2171,3754.8828,8324.8037
344087177,2.3490,3774.4141,8866.2070
344087216,2.0587,3759.7656,7740.2271
344087256,2.0587,3793.9453,7810.5928
344087296,2.0587,3798.8281,7820.6450
344087334,2.1379,3793.9453,8111.0000
344087374,2.5602,3725.5859,9538.1602
344087413,2.4810,3740.2344,9279.5088
344087453,2.2962,3725.5859,8554.8447
344087492,2.1643,3779.2969,8179.4331
344087532,2.2962,3740.2344,8588.4814
344087572,2.2435,3779.2969,8478.6807
344087611,2.3490,3735.3516,8774.4482
344087651,2.4018,3754.8828,9018.5371
344087690,2.2435,3735.3516,8380.0908
344087730,2.1115,3789.0625,8000.5542
344087770,2.0587,3754.8828,7730.1748
344087809,2.0323,3793.9453,7710.4565
344087848,2.1643,3745.1172,8105.4590
344087887,2.2698,3774.4141,8567.3457
344087927,2.0851,3774.4141,7870.0044
344087967,2.0587,3803.7109,7830.6973
344088006,1.9531,3793.9453,7410.0493
344088046,2.1115,3774.4141,7969.6240
344088085,2.2435,3774.4141,8467.7256
344088125,2.4018,3745.1172,8995.0820
344088165,2.3226,3735.3516,8675.8594
344088204,2.1115,3764.6484,7949.0039
344088244,2.1115,3774.4141,7969.6240
344088283,2.0059,3784.1797,7590.7319
344088323,2.2171,3784.1797,8389.7568
344088363,2.1643,3764.6484,8147.7300
344088401,2.1907,3779.2969,8279.1816
344088441,2.1115,3764.6484,7949.0039
344088480,2.0323,3784.1797,7690.6099
344088520,2.1643,3740.2344,8094.8911
344088560,2.2171,3754.8828,8324.8037
344088599,2.2435,3696.2891,8292.4561
344088639,2.2962,3779.2969,8678.1787
344088678,2.1115,3764.6484,7949.0039
344088718,1.9795,3803.7109,7529.5161
344088757,2.0059,3779.2969,7580.9370
344088797,2.0323,3813.4766,7750.1504
344088837,2.1115,3769.5313,7959.3140
344088876,2.1115,3881.8359,8196.4443
344088915,2.2171,3774.4141,8368.1055
344088954,2.0323,3784.1797,7690.6099
344088994,2.1643,3769.5313,8158.2974
344089034,2.1379,3764.6484,8048.3667
344089073,2.1643,3745.1172,8105.4590
344089113,2.1643,3754.8828,8126.5942
344089152,1.9531,3803.7109,7429.1230
344089192,1.8476,3789.0625,7000.4849
344089232,1.9531,3818.3594,7457.7334
344089271,1.9795,3759.7656,7442.5259
344089311,2.1379,3779.2969,8079.6836
344089350,2.1379,3779.2969,8079.6836
344089390,1.9795,3798.8281,7519.8506
344089430,2.0059,3789.0625,7600.5264
344089468,2.0323,3808.5938,7740.2271
344089508,2.0323,3764.6484,7650.9165
344089547,2.0851,3789.0625,7900.5479
344089587,2.1115,3774.4141,7969.6240
344089627,2.1643,3701.1719,8010.3491
344089666,2.0587,3784.1797,7790.4883
344089706,2.0059,3789.0625,7600.5264
344089745,1.9795,3793.9453,7510.1851
344089785,2.1115,3779.2969,7979.9341
344089825,2.1379,3779.2969,8079.6836
344089864,2.0323,3784.1797,7690.6099
344089904,1.8476,3823.2422,7063.6333
344089943,1.9531,3808.5938,7438.6597
344089982,1.9267,3833.0078,7385.1768
344090021,2.0059,3764.6484,7551.5537
344090061,1.8212,3818.3594,6953.8325
344090101,1.8212,3823.2422,6962.7246
344090140,1.6100,3867.1875,6226.2046
344090180,1.5836,3842.7734,6085.4731
344090219,1.4780,3886.7188,5744.7280
344090259,1.4780,3842.7734,5679.7749
344090299,1.4253,3876.9531,5525.6406
344090338,1.4516,3857.4219,5599.6147
344090378,1.3197,3906.2500,5154.9961
344090417,1.3725,3872.0703,5314.2856
344090457,1.2933,3906.2500,5051.8965
344090497,1.3461,3881.8359,5225.2334
344090535,1.2405,3906.2500,4845.6963
344090575,1.2669,3886.7188,4924.0522
344090614,1.2669,3876.9531,4911.6802
344090654,1.2933,3857.4219,4988.7476
344090694,1.3197,3886.7188,5129.2212
344090733,1.2405,3891.6016,4827.5249
344090773,1.2933,3896.4844,5039.2666
344090812,1.3197,3896.4844,5142.1089
344090852,0.3695,4013.6719,1483.0925
344090892,0.3959,4028.3203,1594.8269
344090931,0.3431,4023.4375,1380.5081
344090971,0.3695,4028.3203,1488.5052
344091010,0.3695,4023.4375,1486.7009
344091049,0.3695,4008.7891,1481.2882
344091089,0.3431,4028.3203,1382.1833
344091128,0.3167,4008.7891,1269.6755
344091168,0.3695,4033.2031,1490.3094
344091207,0.3431,4028.3203,1382.1833
344091247,0.3167,4028.3203,1275.8616
344091286,0.3695,4033.2031,1490.3094
344091326,0.3431,4028.3203,1382.1833
344091366,0.3431,4013.6719,1377.1572
344091405,0.3167,4033.2031,1277.4081
344091445,0.3695,4028.3203,1488.5052
344091484,0.5279,4028.3203,2126.4360
344091524,0.3695,4028.3203,1488.5052
344091564,0.3959,4028.3203,1594.8269
344091602,0.3695,4052.7344,1497.5265
344091642,0.3959,4033.2031,1596.7600
344091681,0.3431,4038.0859,1385.5342
344091721,0.3695,4028.3203,1488.5052
344091761,0.3431,4033.2031,1383.8588
344091800,0.3959,4013.6719,1589.0276
344091840,0.3431,4028.3203,1382.1833
344091879,0.3431,4023.4375,1380.5081
344091919,0.3431,4013.6719,1377.1572
344091959,0.3695,4033.2031,1490.3094
344091998,0.3431,4028.3203,1382.1833
344092038,0.3167,4033.2031,1277.4081
344092077,0.3431,4033.2031,1383.8588
344092116,0.3167,4033.2031,1277.4081
344092156,0.3695,4003.9063,1479.4840
344092195,0.3167,4033.2031,1277.4081
344092235,0.3431,4028.3203,1382.1833
344092274,0.3431,4033.2031,1383.8588
344092314,0.3431,4038.0859,1385.5342
344092354,0.3431,4028.3203,1382.1833
344092393,0.3431,4038.0859,1385.5342
344092433,0.3431,4033.2031,1383.8588
344092472,0.3695,4038.0859,1492.1138
344092512,0.3431,4028.3203,1382.1833
344092551,0.3695,4033.2031,1490.3094
344092591,0.3695,4033.2031,1490.3094
344092631,0.3695,4052.7344,1497.5265
344092669,0.3431,4057.6172,1392.2356
344092709,0.3695,4042.9688,1493.9180
344092748,0.3167,4033.2031,1277.4081
344092788,0.3695,4033.2031,1490.3094
344092828,0.3431,4033.2031,1383.8588
344092867,0.3431,4033.2031,1383.8588
344092907,0.3431,4042.9688,1387.2095
344092946,0.3167,4033.2031,1277.4081
344092986,0.3167,4023.4375,1274.3151
344093026,0.3167,4028.3203,1275.8616
344093065,0.3431,4033.2031,1383.8588
344093105,0.3431,4038.0859,1385.5342
344093144,0.3431,4033.2031,1383.8588
344093184,0.3167,4033.2031,1277.4081
344093223,0.3695,4042.9688,1493.9180
344093262,0.3167,4042.9688,1280.5010
344093302,0.3167,4042.9688,1280.5010
344093341,0.3695,4028.3203,1488.5052
344093381,0.3431,4042.9688,1387.2095
344093421,0.3167,4033.2031,1277.4081
344093460,0.3431,4033.2031,1383.8588
344093500,0.3959,4033.2031,1596.7600
344093539,0.3695,4033.2031,1490.3094
344093579,0.3695,4038.0859,1492.1138
344093619,0.2903,4038.0859,1172.3750
344093658,0.3431,4033.2031,1383.8588
344093698,0.3167,4008.7891,1269.6755
344093736,0.3695,4038.0859,1492.1138
344093776,0.3431,4038.0859,1385.5342
344093815,0.3695,4033.2031,1490.3094
344093855,0.3167,4033.2031,1277.4081
344093895,0.3695,4038.0859,1492.1138
344093934,0.4223,4042.9688,1707.3348
344093974,0.3167,4033.2031,1277.4081
344094013,0.2903,4033.2031,1170.9574
344094053,0.3431,4042.9688,1387.2095
344094093,0.3431,4042.9688,1387.2095
344094132,0.3167,4013.6719,1271.2220
344094172,0.2903,4033.2031,1170.9574
344094211,0.3167,4062.5000,1286.6870
344094251,0.3431,4042.9688,1387.2095
344094290,0.3959,4038.0859,1598.6932
344094329,0.3695,4028.3203,1488.5052
344094369,0.3695,4038.0859,1492.1138
344094408,0.3695,4042.9688,1493.9180
344094448,0.2903,4008.7891,1163.8693
344094488,0.3431,4033.2031,1383.8588
344094527,0.3695,4042.9688,1493.9180
344094567,0.3959,4033.2031,1596.7600
344094606,0.3695,4042.9688,1493.9180
344094646,0.3695,4033.2031,1490.3094
344094686,0.3431,4033.2031,1383.8588
344094725,0.3431,4042.9688,1387.2095
344094765,0.3695,4038.0859,1492.1138
344094803,0.3431,4042.9688,1387.2095
344094843,0.3167,4047.8516,1282.0475
344094883,0.3167,4042.9688,1280.5010
344094922,0.3431,4038.0859,1385.5342
344094962,0.3695,4033.2031,1490.3094
344095001,0.3431,4033.2031,1383.8588
344095041,0.3431,4042.9688,1387.2095
344095080,0.3959,4042.9688,1600.6263
344095120,0.3431,4042.9688,1387.2095
344095160,0.3431,4042.9688,1387.2095
344095199,0.3431,4003.9063,1373.8065
344095239,0.3167,4047.8516,1282.0475
344095278,0.3695,4047.8516,1495.7222
344095318,0.3431,4042.9688,1387.2095
344095357,0.3431,4042.9688,1387.2095
344095396,0.3695,4042.9688,1493.9180
344095436,0.3431,4042.9688,1387.2095
344095475,0.3431,4082.0313,1400.6124
344095515,0.3431,4047.8516,1388.8849
344095555,0.3431,4033.2031,1383.8588
344095594,0.3431,4042.9688,1387.2095
344095634,0.3167,4038.0859,1278.9545
344095673,0.3167,4038.0859,1278.9545
344095713,0.3695,4038.0859,1492.1138
344095753,0.3431,4042.9688,1387.2095
344095792,0.3431,4042.9688,1387.2095
