,4086.9141,2049.4976
284436418,2.4546,3769.5313,9252.7021
284436458,2.4018,3774.4141,9065.4473
284436498,2.3754,3779.2969,8977.4258
284436537,2.4018,3750.0000,9006.8096
284436577,2.4018,3784.1797,9088.9033
284436616,2.4546,3764.6484,9240.7168
284436656,2.4018,3769.5313,9053.7197
284436696,2.5602,3740.2344,9575.6631
284436734,2.6130,3745.1172,9785.8584
284436774,2.5602,3754.8828,9613.1660
284436813,2.2171,3798.8281,8422.2334
284436853,2.2171,3813.4766,8454.7090
284436893,2.3490,3774.4141,8866.2070
284436932,2.3754,3784.1797,8989.0244
284436972,2.5074,3764.6484,9439.4424
284437011,2.5074,3769.5313,9451.6855
284437051,2.4546,3754.8828,9216.7461
284437091,2.5074,3774.4141,9463.9287
284437130,2.4546,3720.7031,9132.8486
284437170,2.4282,3774.4141,9165.0684
284437209,2.5338,3754.8828,9514.0605
284437249,2.3754,3789.0625,9000.6230
284437288,2.5074,3769.5313,9451.6855
284437327,2.4282,3774.4141,9165.0684
284437367,2.2698,3769.5313,8556.2627
284437406,2.2962,3769.5313,8655.7539
284437446,2.4282,3750.0000,9105.7861
284437485,2.4282,3774.4141,9165.0684
284437525,2.4546,3784.1797,9288.6582
284437565,2.4018,3774.4141,9065.4473
284437604,2.3490,3779.2969,8877.6777
284437644,2.3490,3779.2969,8877.6777
284437683,2.5338,3779.2969,9575.9209
284437723,2.4018,3754.8828,9018.5371
284437763,2.4546,3789.0625,9300.6436
284437801,2.5074,3740.2344,9378.2275
284437841,2.5866,3764.6484,9737.5303
284437880,2.5338,3745.1172,9489.3164
284437920,2.4018,3779.2969,9077.1748
284437960,2.5074,3906.2500,9794.4932
284437999,2.5602,3754.8828,9613.1660
284438039,2.4018,3754.8828,9018.5371
284438078,2.4282,3793.9453,9212.4941
284438118,2.2171,3784.1797,8389.7568
284438158,2.3226,3789.0625,8800.6094
284438197,2.4018,3759.7656,9030.2646
284438237,2.4810,3759.7656,9327.9658
284438276,2.3226,3779.2969,8777.9277
284438316,2.3490,3764.6484,8843.2676
284438355,2.3490,3789.0625,8900.6172
284438394,2.3490,3750.0000,8808.8584
284438434,2.3754,3803.7109,9035.4199
284438473,2.3490,3730.4688,8762.9785
284438513,2.5338,3779.2969,9575.9209
284438553,2.6394,3769.5313,9949.1426
284438592,2.2962,3798.8281,8723.0273
284438632,2.4282,3750.0000,9105.7861
284438671,2.5602,3769.5313,9650.6680
284438711,2.6394,3725.5859,9833.1553
284438750,2.6130,3754.8828,9811.3760
284438790,2.5338,3764.6484,9538.8047
284438830,2.4546,3740.2344,9180.7900
284438868,2.5602,3774.4141,9663.1689
284438908,2.4546,3769.5313,9252.7021
284438947,2.3754,3803.7109,9035.4199
284438987,2.2962,3779.2969,8678.1787
284439027,2.3490,3784.1797,8889.1475
284439066,2.4810,3750.0000,9303.7373
284439106,2.5338,3793.9453,9613.0371
284439145,2.3754,3735.3516,8873.0371
284439185,2.4546,3798.8281,9324.6152
284439225,2.4282,3779.2969,9176.9248
284439264,2.4546,3793.9453,9312.6289
284439304,2.3754,3750.0000,8907.8330
284439343,2.3754,3774.4141,8965.8271
284439383,2.5866,3754.8828,9712.2705
284439422,2.5602,3779.2969,9675.6699
284439461,2.4810,3740.2344,9279.5088
284439501,2.4018,3774.4141,9065.4473
284439540,2.4810,3764.6484,9340.0801
284439580,2.5866,3754.8828,9712.2705
284439620,2.5602,3769.5313,9650.6680
284439659,2.4018,3769.5313,9053.7197
284439699,2.4018,3759.7656,9030.2646
284439738,2.4282,3754.8828,9117.6426
284439778,2.4018,3793.9453,9112.3584
284439818,2.3226,3881.8359,9016.0889
284439857,2.3490,3784.1797,8889.1475
284439897,2.3754,3759.7656,8931.0313
284439936,2.4546,3784.1797,9288.6582
284439975,2.5074,3764.6484,9439.4424
284440014,2.4810,3784.1797,9388.5371
284440054,2.3754,3676.7578,8733.8525
284440094,2.6130,3774.4141,9862.4102
284440133,2.5602,3745.1172,9588.1641
284440173,2.3754,3769.5313,8954.2285
284440212,2.4810,3745.1172,9291.6230
284440252,2.5602,3745.1172,9588.1641
284440292,2.5338,3764.6484,9538.8047
284440331,2.4546,3764.6484,9240.7168
284440371,2.4546,3754.8828,9216.7461
284440410,2.5074,3740.2344,9378.2275
284440450,2.5074,3764.6484,9439.4424
284440489,2.3226,3764.6484,8743.9053
284440528,2.4018,3789.0625,9100.6309
284440568,2.4018,3813.4766,9159.2686
284440607,2.4282,3764.6484,9141.3555
284440647,2.4546,3779.2969,9276.6729
284440687,2.2698,3808.5938,8644.9287
284440726,2.2698,3745.1172,8500.8467
284440766,2.3754,3793.9453,9012.2217
284440805,2.4282,3764.6484,9141.3555
284440845,2.3754,3784.1797,8989.0244
284440885,2.4018,3750.0000,9006.8096
284440924,2.4810,3754.8828,9315.8516
284440964,2.5602,3740.2344,9575.6631
284441003,2.3754,3769.5313,8954.2285
284441042,2.4546,3745.1172,9192.7754
284441082,2.5602,3842.7734,9838.1816
284441121,2.5338,3745.1172,9489.3164
284441161,2.4810,3750.0000,9303.7373
284441200,2.3226,3779.2969,8777.9277
284441240,2.3226,3764.6484,8743.9053
284441279,2.4018,3784.1797,9088.9033
284441319,2.3490,3764.6484,8843.2676
284441359,2.2962,3808.5938,8745.4512
284441398,2.2962,3774.4141,8666.9658
284441438,2.4282,3784.1797,9188.7813
284441477,2.5602,3745.1172,9588.1641
284441517,2.5602,3769.5313,9650.6680
284441556,2.4018,3740.2344,8983.3545
284441595,2.4810,3764.6484,9340.0801
284441635,2.4546,3740.2344,9180.7900
284441674,2.6130,3730.4688,9747.5830
284441714,2.4810,3764.6484,9340.0801
284441754,2.5602,3754.8828,9613.1660
284441793,2.5602,3750.0000,9600.6650
284441833,2.5602,3720.7031,9525.6602
284441872,2.5074,3735.3516,9365.9844
284441912,2.4546,3745.1172,9192.7754
284441952,2.5338,3774.4141,9563.5488
284441991,2.4810,3730.4688,9255.2803
284442031,2.5338,3769.5313,9551.1768
284442070,2.4282,3769.5313,9153.2119
284442109,2.2962,3808.5938,8745.4512
284442149,2.3754,3696.2891,8780.2471
284442188,2.4546,3784.1797,9288.6582
284442228,2.4018,3769.5313,9053.7197
284442267,2.2962,3798.8281,8723.0273
284442307,2.3490,3764.6484,8843.2676
284442347,2.5338,3764.6484,9538.8047
284442386,2.5866,3740.2344,9674.3818
284442426,2.4810,3769.5313,9352.1943
284442465,2.4282,3759.7656,9129.4990
284442505,2.4546,3759.7656,9228.7314
284442544,2.4282,3789.0625,9200.6377
284442584,2.3226,3784.1797,8789.2686
284442624,2.5074,3774.4141,9463.9287
284442662,2.6130,3818.3594,9977.2383
284442702,2.4282,3769.5313,9153.2119
284442741,2.3490,3774.4141,8866.2070
284442781,2.4018,3798.8281,9124.0859
284442821,2.6394,3745.1172,9884.7051
284442860,2.5338,3759.7656,9526.4326
284442900,2.4546,3745.1172,9192.7754
284442939,2.4018,3784.1797,9088.9033
284442979,2.4546,3750.0000,9204.7607
284443019,2.6130,3750.0000,9798.6172
284443058,2.5866,3745.1172,9687.0117
284443098,2.6130,3735.3516,9760.3418
284443137,2.6130,3740.2344,9773.1006
284443176,2.6658,3745.1172,9983.5527
284443216,2.5338,3769.5313,9551.1768
284443255,2.4018,3764.6484,9041.9922
284443295,2.1379,3823.2422,8173.6333
284443334,2.1907,3784.1797,8289.8779
284443374,2.4282,3784.1797,9188.7813
284443414,2.4018,3764.6484,9041.9922
284443453,2.2698,3906.2500,8866.5928
284443493,2.3490,3750.0000,8808.8584
284443532,2.4018,3779.2969,9077.1748
284443572,2.5074,3754.8828,9414.9570
284443612,2.4810,3745.1172,9291.6230
284443651,2.4810,3740.2344,9279.5088
284443691,2.5338,3774.4141,9563.5488
284443729,2.6130,3740.2344,9773.1006
284443769,2.7449,3730.4688,10239.8850
284443809,2.5074,3730.4688,9353.7412
284443849,2.5074,3730.4688,9353.7412
284443889,2.5338,3769.5313,9551.1768
284443928,2.4810,3754.8828,9315.8516
284443968,2.3226,3779.2969,8777.9277
284444007,2.2962,3774.4141,8666.9658
284444047,2.3226,3798.8281,8823.2920
284444087,2.4546,3754.8828,9216.7461
284444126,2.4018,3793.9453,9112.3584
284444166,2.3754,3754.8828,8919.4326
284444205,2.3754,3754.8828,8919.4326
284444244,2.4810,3750.0000,9303.7373
284444284,2.4810,3769.5313,9352.1943
284444323,2.4546,3769.5313,9252.7021
284444363,2.4810,3764.6484,9340.0801
284444402,2.5602,3774.4141,9663.1689
284444442,2.5074,3759.7656,9427.2002
284444482,2.5074,3774.4141,9463.9287
284444521,2.3754,3764.6484,8942.6299
284444561,2.4282,3798.8281,9224.3506
284444600,2.4018,3754.8828,9018.5371
284444640,2.4018,3798.8281,9124.0859
284444680,2.3226,3774.4141,8766.5869
284444719,2.3490,3808.5938,8946.4961
284444759,2.3754,3750.0000,8907.8330
284444797,2.2698,3813.4766,8656.0117
284444837,2.3754,3774.4141,8965.8271
284444877,2.2962,3798.8281,8723.0273
284444916,2.4282,3710.9375,9010.9336
284444956,2.4546,3764.6484,9240.7168
284444995,2.4546,3740.2344,9180.7900
284445035,2.4546,3798.8281,9324.6152
284445074,2.4018,3769.5313,9053.7197
284445114,2.5074,3769.5313,9451.6855
284445154,2.6130,3745.1172,9785.8584
284445193,2.3490,3789.0625,8900.6172
284445233,2.3226,3764.6484,8743.9053
284445272,2.4810,3764.6484,9340.0801
284445312,2.5338,3745.1172,9489.3164
284445351,2.5338,3764.6484,9538.8047
284445390,2.4546,3769.5313,9252.7021
284445430,2.4810,3803.7109,9436.9941
284445469,2.5074,3764.6484,9439.4424
284445509,2.4546,3779.2969,9276.6729
284445549,2.2962,3793.9453,8711.8145
284445588,2.3226,3784.1797,8789.2686
284445628,2.4282,3764.6484,9141.3555
284445667,2.5866,3759.7656,9724.9004
284445707,2.6130,3774.4141,9862.4102
284445747,2.3754,3750.0000,8907.8330
284445786,2.4282,3774.4141,9165.0684
284445826,2.4810,3759.7656,9327.9658
284445864,2.4546,3798.8281,9324.6152
284445904,2.3754,3750.0000,8907.8330
284445944,2.2698,3798.8281,8622.7617
284445983,2.2962,3774.4141,8666.9658
284446023,2.5074,3779.2969,9476.1719
284446062,2.4810,3745.1172,9291.6230
284446102,2.2698,3808.5938,8644.9287
284446142,2.4018,3769.5313,9053.7197
284446181,2.5074,3769.5313,9451.6855
284446221,2.6394,3735.3516,9858.9307
284446260,2.6921,3730.4688,10042.9640
284446301,2.5866,3750.0000,9699.6416
284446341,2.5602,3769.5313,9650.6680
284446380,2.4282,3779.2969,9176.9248
284446419,2.3754,3774.4141,8965.8271
284446458,2.3226,3803.7109,8834.6328
284446498,2.4810,3837.8906,9521.7939
284446537,2.4018,3779.2969,9077.1748
284446577,2.2435,3759.7656,8434.8633
284446617,2.3226,3813.4766,8857.3145
284446656,2.2435,3769.5313,8456.7715
284446696,2.3490,3803.7109,8935.0264
284446735,2.5602,3764.6484,9638.1680
284446775,2.3490,3793.9453,8912.0869
284446815,2.6130,3740.2344,9773.1006
284446854,2.4282,3793.9453,9212.4941
284446894,2.4282,3740.2344,9082.0732
284446932,2.4546,3798.8281,9324.6152
284446972,2.4282,3754.8828,9117.6426
284447012,2.4546,3818.3594,9372.5566
284447051,2.4018,3754.8828,9018.5371
284447091,2.5338,3784.1797,9588.2930
284447130,2.5338,3759.7656,9526.4326
284447170,2.5074,3774.4141,9463.9287
284447210,2.4282,3745.1172,9093.9297
284447249,2.5338,3730.4688,9452.2012
284447289,2.5338,3750.0000,9501.6885
284447328,2.4546,3779.2969,9276.6729
284447368,2.4282,3759.7656,9129.4990
284447408,2.2962,3784.1797,8689.3906
284447447,2.4810,3774.4141,9364.3086
284447486,2.3754,3784.1797,8989.0244
284447525,2.3490,3774.4141,8866.2070
284447565,2.3226,3784.1797,8789.2686
284447605,2.4018,3798.8281,9124.0859
284447644,2.2962,3769.5313,8655.7539
284447684,2.2435,3793.9453,8511.5439
284447723,2.3754,3793.9453,9012.2217
284447763,2.3754,3774.4141,8965.8271
284447802,2.4546,3769.5313,9252.7021
284447842,2.4018,3759.7656,9030.2646
284447882,2.4282,3759.7656,9129.4990
284447921,2.5602,3730.4688,9550.6611
284447961,2.6658,3740.2344,9970.5361
284448000,2.5602,3779.2969,9675.6699
284448039,2.6130,3720.7031,9722.0654
284448079,2.6921,3750.0000,10095.5450
284448119,2.4810,3735.3516,9267.3945
284448159,2.4810,3774.4141,9364.3086
284448198,2.4282,3754.8828,9117.6426
284448238,2.4018,3813.4766,9159.2686
284448278,2.3754,3764.6484,8942.6299
284448317,2.3226,3793.9453,8811.9512
284448357,2.3754,3764.6484,8942.6299
284448396,2.3490,3789.0625,8900.6172
284448436,2.4546,3779.2969,9276.6729
284448476,2.2698,3808.5938,8644.9287
284448515,2.4018,3754.8828,9018.5371
284448555,2.5074,3774.4141,9463.9287
284448593,2.5602,3740.2344,9575.6631
284448633,2.5074,3769.5313,9451.6855
284448673,2.4018,3759.7656,9030.2646
284448712,2.3754,3779.2969,8977.4258
284448752,2.2962,3793.9453,8711.8145
284448791,2.2171,3798.8281,8422.2334
284448831,2.0059,3837.8906,7698.4712
284448871,2.1643,3789.0625,8200.5684
284448910,2.1379,3808.5938,8142.3169
284448950,2.2435,3774.4141,8467.7256
284448989,2.5338,3735.3516,9464.5732
284449029,2.6394,3725.5859,9833.1553
284449069,2.8769,3701.1719,10647.9030
284449108,2.5074,3759.7656,9427.2002
284449148,2.5602,3750.0000,9600.6650
284449187,2.4810,3735.3516,9267.3945
284449227,2.4810,3764.6484,9340.0801
284449266,2.2171,3803.7109,8433.0586
284449306,2.2435,3793.9453,8511.5439
284449346,2.3754,3803.7109,9035.4199
284449385,2.2435,3793.9453,8511.5439
284449425,2.3754,3774.4141,8965.8271
284449464,2.6130,3740.2344,9773.1006
284449504,2.6394,3750.0000,9897.5928
284449544,2.6130,3828.1250,10002.7550
284449584,2.7713,3735.3516,10351.8770
284449625,2.8769,3696.2891,10633.8550
284449665,2.7977,3701.1719,10354.8410
284449705,2.4018,3764.6484,9041.9922
284449745,2.5866,3750.0000,9699.6416
284449784,2.3226,3769.5313,8755.2461
284449824,2.2698,3784.1797,8589.5117
284449863,2.1115,3828.1250,8083.0342
284449903,2.1379,3881.8359,8298.8994
284449943,2.2171,3789.0625,8400.5820
284449982,2.2962,3793.9453,8711.8145
284450022,2.2962,3779.2969,8678.1787
284450061,2.3226,3784.1797,8789.2686
284450101,2.2698,3774.4141,8567.3457
284450141,2.5338,3779.2969,9575.9209
284450180,2.3226,3779.2969,8777.9277
284450220,2.3754,3793.9453,9012.2217
284450258,2.3490,3803.7109,8935.0264
284450298,2.5338,3774.4141,9563.5488
284450338,2.3490,3779.2969,8877.6777
284450377,2.4810,3784.1797,9388.5371
284450417,2.3226,3750.0000,8709.8818
284450456,2.2962,3789.0625,8700.6025
284450496,2.3226,3793.9453,8811.9512
284450536,2.4018,3784.1797,9088.9033
284450575,2.3490,3769.5313,8854.7373
284450615,2.2962,3789.0625,8700.6025
284450654,2.1907,3798.8281,8321.9678
284450694,2.2171,3784.1797,8389.7568
284450734,2.2698,3808.5938,8644.9287
284450772,2.3226,3798.8281,8823.2920
284450812,2.1643,3808.5938,8242.8398
284450851,2.2698,3793.9453,8611.6787
284450891,2.2962,3813.4766,8756.6631
284450930,2.5074,3759.7656,9427.2002
284450970,2.4018,3769.5313,9053.7197
284451010,2.3490,3779.2969,8877.6777
284451049,2.3754,3779.2969,8977.4258
284451089,2.3490,3774.4141,8866.2070
284451128,2.5338,3769.5313,9551.1768
284451168,2.2698,3779.2969,8578.4287
284451208,2.3226,3789.0625,8800.6094
284451247,2.1907,3798.8281,8321.9678
284451287,2.4018,3784.1797,9088.9033
284451325,2.1379,3803.7109,8131.8779
284451365,2.2698,3793.9453,8611.6787
284451405,2.1907,3769.5313,8257.7881
284451444,2.2171,3803.7109,8433.0586
284451484,2.1907,3779.2969,8279.1816
284451523,2.1907,3808.5938,8343.3613
284451563,2.1379,3803.7109,8131.8779
284451603,2.1115,3818.3594,8062.4141
284451642,2.1643,3793.9453,8211.1357
284451682,2.3754,3769.5313,8954.2285
284451721,2.3490,3750.0000,8808.8584
284451761,2.4810,3784.1797,9388.5371
284451801,2.4018,3754.8828,9018.5371
284451840,2.4282,3769.5313,9153.2119
284451879,2.4282,3745.1172,9093.9297
284451918,2.1907,3833.0078,8396.8447
284451958,2.2435,3779.2969,8478.6807
284451998,2.2698,3808.5938,8644.9287
284452037,2.2698,3769.5313,8556.2627
284452077,2.1643,3803.7109,8232.2715
284452116,2.1379,3803.7109,8131.8779
284452156,2.1907,3808.5938,8343.3613
284452195,2.3226,3784.1797,8789.2686
284452235,2.1907,3793.9453,8311.2715
284452275,2.1643,3803.7109,8232.2715
284452314,2.2962,3803.7109,8734.2393
284452354,2.1907,3779.2969,8279.1816
284452392,2.2962,3784.1797,8689.3906
284452432,2.1379,3798.8281,8121.4390
284452472,2.1907,3813.4766,8354.0576
284452511,2.2962,3740.2344,8588.4814
284452551,2.1907,3808.5938,8343.3613
284452590,2.0059,3808.5938,7639.7041
284452630,1.7684,3862.3047,6829.9834
284452670,1.9003,3837.8906,7293.2886
284452709,1.8476,3862.3047,7135.8032
284452749,1.9003,3833.0078,7284.0098
284452788,1.9003,3862.3047,7339.6836
284452828,1.7684,3857.4219,6821.3486
284452868,2.0059,3828.1250,7678.8823
284452907,1.7420,3862.3047,6728.0435
284452946,1.9003,3862.3047,7339.6836
284452985,1.6364,3867.1875,6328.2734
284453025,1.7948,4013.6719,7203.5923
284453065,1.5836,3881.8359,6147.3330
284453104,1.7948,3857.4219,6923.1602
284453144,1.7420,3852.5391,6711.0322
284453183,1.5836,3906.2500,6185.9956
284453223,1.8212,3876.9531,7060.5405
284453263,1.5044,3906.2500,5876.6958
284453302,1.5836,3886.7188,6155.0654
284453342,1.4780,3901.3672,5766.3789
284453381,1.5308,3881.8359,5942.4224
284453421,1.6100,3891.6016,6265.5117
284453459,1.3725,3916.0156,5374.5991
284453499,1.5044,3901.3672,5869.3501
284453539,1.6100,3906.2500,6289.0957
284453578,0.5015,4028.3203,2020.1141
284453618,0.5543,4038.0859,2238.1704
284453657,0.5543,4047.8516,2243.5833
284453697,0.5543,4042.9688,2240.8770
284453737,0.5279,4047.8516,2136.7458
284453776,0.5543,4047.8516,2243.5833
284453816,0.5015,4047.8516,2029.9086
284453855,0.5807,4057.6172,2356.0911
284453895,0.5807,4047.8516,2350.4207
284453935,0.5015,4052.7344,2032.3572
284453974,0.5015,4047.8516,2029.9086
284454013,0.6862,4052.7344,2781.1206
284454052,0.5279,4057.6172,2141.9009
284454092,0.5543,4047.8516,2243.5833
284454132,0.5015,4047.8516,2029.9086
284454171,0.4751,4042.9688,1920.7516
284454211,0.5015,4052.7344,2032.3572
284454250,0.5543,4052.7344,2246.2896
284454290,0.6334,4062.5000,2573.3740
284454330,0.4751,4028.3203,1913.7924
284454369,0.4751,4047.8516,1923.0713
284454409,0.5543,4047.8516,2243.5833
284454448,0.6071,4052.7344,2460.2222
284454488,0.6334,4052.7344,2567.1880
284454528,0.5015,4047.8516,2029.9086
284454566,0.5807,4052.7344,2353.2559
284454606,0.5279,4047.8516,2136.7458
284454645,0.4751,4057.6172,1927.7108
284454685,0.5279,4047.8516,2136.7458
284454724,0.5015,4052.7344,2032.3572
284454764,0.5015,4057.6172,2034.8058
284454804,0.5279,4067.3828,2147.0559
284454843,0.5543,4052.7344,2246.2896
284454883,0.4751,4052.7344,1925.3911
284454922,0.4487,4052.7344,1818.4250
284454962,0.4751,4057.6172,1927.7108
284455002,0.4487,4057.6172,1820.6158
284455041,0.4751,4047.8516,1923.0713
284455080,0.5807,4052.7344,2353.2559
284455119,0.6071,4228.5156,2566.9304
284455159,0.5543,4047.8516,2243.5833
